icd_1,icd_2,ji
K76,K25,0.04672897196261682
K76,D45,0.03333333333333333
K76,D61,0.04395604395604396
K76,D69,0.033783783783783786
K76,D73,0.036585365853658534
K76,E23,0.04
K76,E66,0.035483870967741936
K76,E83,0.039603960396039604
K76,F01,0.047058823529411764
K76,G00,0.046875
K76,G12,0.03669724770642202
K76,H35,0.05194805194805195
K76,I25,0.03258145363408521
K76,I81,0.025974025974025976
K76,J43,0.08080808080808081
K76,K55,0.037383177570093455
K76,K73,0.06481481481481481
K76,K74,0.07777777777777778
K76,K82,0.45614035087719296
K76,K83,0.06779661016949153
K76,K92,0.07339449541284404
K76,L25,0.0425531914893617
K76,N08,0.05925925925925926
K76,N12,0.03529411764705882
K76,N17,0.0847457627118644
K76,N18,0.05161290322580645
K82,I63,0.044642857142857144
K82,I20,0.036585365853658534
K82,I70,0.04697986577181208
K82,K25,0.04918032786885246
K82,D73,0.030612244897959183
K82,F01,0.029411764705882353
K82,G00,0.041666666666666664
K82,G12,0.032
K82,H35,0.03488372093023256
K82,I81,0.021505376344086023
K82,J43,0.0603448275862069
K82,K73,0.048
K82,K74,0.03669724770642202
K82,K83,0.06766917293233082
K82,K92,0.05555555555555555
K82,L25,0.05161290322580645
K82,N17,0.051094890510948905
L23,L40,0.010279001468428781
L23,L80,0.03759398496240601
L23,G35,0.011235955056179775
L23,I70,0.03896103896103896
L23,L20,0.027777777777777776
L23,A71,0.125
L23,B00,0.09523809523809523
L23,B02,0.09090909090909091
L23,B19,0.10344827586206896
L23,C49,0.058823529411764705
L23,D61,0.06060606060606061
L23,D69,0.0449438202247191
L23,F22,0.06451612903225806
L23,H60,0.125
L23,J30,0.03205128205128205
L23,L30,0.11904761904761904
L23,M00,0.09523809523809523
L23,N08,0.05063291139240506
L23,N17,0.07936507936507936
L30,M07,0.056338028169014086
L30,M33,0.05172413793103448
L30,K25,0.045454545454545456
L30,L20,0.019230769230769232
L30,B02,0.05128205128205128
L30,D69,0.03773584905660377
L30,J30,0.04093567251461988
L30,J41,0.06976744186046512
L30,J42,0.06
L30,J81,0.09090909090909091
L30,M89,0.05555555555555555
L30,N87,0.05263157894736842
L51,K90,0.036036036036036036
L51,L40,0.022377622377622378
L51,A81,0.05
L51,B00,0.03125
L51,B02,0.046875
L51,F02,0.04477611940298507
L51,L71,0.05
L51,M07,0.06315789473684211
L51,M31,0.06818181818181818
L51,N03,0.046153846153846156
L71,A16,0.07692307692307693
L71,A75,0.14814814814814814
L71,A77,0.15384615384615385
L71,A98,0.0625
L71,C44,0.04878048780487805
L71,F05,0.08108108108108109
L71,H40,0.018092105263157895
L71,I46,0.11320754716981132
L71,I95,0.16216216216216217
L71,J30,0.05521472392638037
L71,J98,0.05714285714285714
L71,L21,0.10344827586206896
L71,L50,0.16279069767441862
L71,L53,0.09523809523809523
L71,L57,0.07526881720430108
L71,L70,0.047244094488188976
L71,L80,0.04195804195804196
L71,L81,0.061224489795918366
L71,L98,0.08333333333333333
L71,N03,0.058823529411764705
L71,N40,0.05660377358490566
L80,K90,0.08433734939759036
L80,L40,0.048748353096179184
L80,A98,0.0234375
L80,C43,0.04878048780487805
L80,C44,0.0970873786407767
L80,D81,0.03773584905660377
L80,D83,0.02857142857142857
L80,D86,0.05687203791469194
L80,E03,0.0903954802259887
L80,E05,0.029850746268656716
L80,E07,0.05263157894736842
L80,G35,0.04384724186704385
L80,G70,0.04329004329004329
L80,H06,0.016129032258064516
L80,J30,0.05078125
L80,J84,0.03184713375796178
L80,K22,0.03553299492385787
L80,K73,0.03821656050955414
L80,L20,0.038306451612903226
L80,L21,0.05228758169934641
L80,L43,0.06293706293706294
L80,L53,0.02877697841726619
L80,L57,0.08241758241758242
L80,L82,0.05063291139240506
L80,M05,0.06872037914691943
L80,M06,0.07984790874524715
L80,M13,0.047058823529411764
L80,M31,0.046052631578947366
L80,M32,0.054602184087363496
L80,M33,0.05555555555555555
L80,M34,0.03597122302158273
L80,M81,0.05687203791469194
L80,N02,0.0410958904109589
M02,K90,0.034482758620689655
M02,L40,0.004457652303120356
M02,M45,0.02040816326530612
M02,C03,0.3333333333333333
M06,K90,0.0546218487394958
M06,L40,0.0971540726202159
M06,M07,0.036093418259023353
M06,M31,0.032188841201716736
M06,M33,0.037199124726477024
M06,M45,0.048355899419729204
M06,G35,0.11932418162618796
M06,L20,0.08419689119170984
M06,A98,0.011160714285714286
M06,B02,0.011135857461024499
M06,B19,0.01762114537444934
M06,C44,0.04780114722753346
M06,C91,0.028225806451612902
M06,D69,0.021484375
M06,D86,0.04807692307692308
M06,D89,0.012875536480686695
M06,E03,0.10012210012210013
M06,J30,0.044169611307420496
M06,J81,0.010964912280701754
M06,L21,0.021141649048625793
M06,L53,0.013071895424836602
M06,L57,0.04426559356136821
M06,L93,0.06776180698151951
M06,M05,0.7331838565022422
M06,M13,0.0395010395010395
M06,M19,0.025477707006369428
M06,M30,0.021691973969631236
M06,M32,0.1645274212368728
M06,M34,0.02869757174392936
M06,M71,0.006711409395973154
M06,M81,0.04007633587786259
M06,M87,0.015053763440860216
M06,N02,0.035781544256120526
M06,N08,0.03219315895372234
M31,A16,0.05555555555555555
M31,K90,0.10714285714285714
M31,L40,0.024566473988439308
M31,M07,0.06756756756756757
M31,A04,0.05
M31,A92,0.05405405405405406
M31,B02,0.07142857142857142
M31,B16,0.09523809523809523
M31,B19,0.08163265306122448
M31,C10,0.05128205128205128
M31,C11,0.05128205128205128
M31,C44,0.05303030303030303
M31,D50,0.061224489795918366
M31,D83,0.05555555555555555
M31,D86,0.0625
M31,E05,0.0625
M31,G35,0.02037617554858934
M31,G70,0.047619047619047616
M31,H31,0.05263157894736842
M31,J42,0.05555555555555555
M31,L57,0.047619047619047616
M31,L73,0.05660377358490566
M31,L93,0.05714285714285714
M31,M12,0.04878048780487805
M31,M32,0.027923211169284468
M31,M33,0.14035087719298245
M31,M45,0.0390625
M31,M46,0.05
M31,N02,0.07633587786259542
M31,N03,0.06976744186046512
M31,N08,0.050505050505050504
M31,N87,0.047619047619047616
M32,K90,0.05172413793103448
M32,L40,0.1045045045045045
M32,M33,0.028268551236749116
M32,B16,0.012589928057553957
M32,G35,0.10396975425330812
M32,L20,0.05704697986577181
M32,A98,0.010810810810810811
M32,B19,0.012433392539964476
M32,C44,0.02821316614420063
M32,D80,0.012367491166077738
M32,D83,0.019538188277087035
M32,D84,0.0137221269296741
M32,D86,0.03980891719745223
M32,E03,0.08845738942826321
M32,J30,0.034023668639053255
M32,K02,0.03609022556390978
M32,L43,0.021052631578947368
M32,L53,0.010582010582010581
M32,L93,0.10954063604240283
M32,M05,0.13824289405684753
M32,M30,0.015789473684210527
M32,M34,0.026833631484794274
M32,N02,0.03785488958990536
M32,N03,0.010771992818671455
M33,K90,0.10256410256410256
M33,L40,0.027818448023426062
M33,M07,0.07462686567164178
M33,B02,0.05555555555555555
M33,B16,0.11428571428571428
M33,B19,0.06976744186046512
M33,B35,0.075
M33,C10,0.0625
M33,C11,0.0625
M33,D59,0.0410958904109589
M33,D86,0.06611570247933884
M33,E27,0.058823529411764705
M33,G35,0.0189873417721519
M33,G70,0.035211267605633804
M33,H66,0.05405405405405406
M33,I79,0.05714285714285714
M33,J15,0.05405405405405406
M33,K02,0.04430379746835443
M33,K74,0.0625
M33,L20,0.024330900243309004
M33,L24,0.05714285714285714
M33,L73,0.11363636363636363
M33,M05,0.031791907514450865
M33,M12,0.058823529411764705
M33,M34,0.1111111111111111
M33,M46,0.06060606060606061
M33,M60,0.07317073170731707
M33,M81,0.04878048780487805
M33,N02,0.03875968992248062
M33,N04,0.057692307692307696
M33,N05,0.06
M81,M45,0.03684210526315789
M81,D64,0.03684210526315789
M81,F48,0.04838709677419355
M81,I10,0.05741626794258373
M81,I20,0.029498525073746312
M81,I64,0.0390625
M81,K13,0.043859649122807015
M81,K25,0.03787878787878788
M81,A98,0.02857142857142857
M81,C88,0.0196078431372549
M81,D50,0.03571428571428571
M81,F44,0.02631578947368421
M81,H80,0.04477611940298507
M81,K73,0.037037037037037035
M81,M34,0.04310344827586207
M81,M80,0.19230769230769232
M81,M87,0.040983606557377046
M81,M89,0.0392156862745098
M81,N08,0.05660377358490566
M81,N18,0.05027932960893855
M81,N62,0.027777777777777776
M81,N80,0.045627376425855515
M81,N94,0.02727272727272727
M81,N97,0.03773584905660377
N08,K44,0.08275862068965517
N08,D59,0.05504587155963303
N08,D64,0.0784313725490196
N08,F48,0.07236842105263158
N08,I10,0.09248554913294797
N08,I20,0.06375838926174497
N08,I51,0.03626943005181347
N08,I64,0.14772727272727273
N08,I70,0.07258064516129033
N08,K13,0.10126582278481013
N08,K25,0.07142857142857142
N08,A32,0.034482758620689655
N08,A71,0.028985507246376812
N08,B79,0.029411764705882353
N08,C45,0.061224489795918366
N08,C49,0.03488372093023256
N08,C61,0.04878048780487805
N08,C90,0.045
N08,D69,0.04285714285714286
N08,D89,0.03260869565217391
N08,E87,0.04054054054054054
N08,F09,0.04132231404958678
N08,G00,0.040983606557377046
N08,G30,0.023965141612200435
N08,G96,0.043478260869565216
N08,H06,0.028985507246376812
N08,H34,0.02857142857142857
N08,H35,0.040268456375838924
N08,I05,0.029411764705882353
N08,I11,0.06172839506172839
N08,I25,0.04113110539845758
N08,I50,0.029411764705882353
N08,J00,0.028985507246376812
N08,J69,0.0273972602739726
N08,J81,0.06329113924050633
N08,K06,0.028985507246376812
N08,K73,0.06930693069306931
N08,K83,0.043859649122807015
N08,K92,0.03773584905660377
N08,M89,0.027777777777777776
N08,N00,0.043478260869565216
N08,N04,0.056179775280898875
N08,N05,0.045454545454545456
N08,N17,0.24742268041237114
N08,N18,0.17293233082706766
N80,A71,0.011363636363636364
N80,D07,0.021621621621621623
N80,I80,0.031578947368421054
N80,I83,0.032432432432432434
N80,I86,0.027932960893854747
N80,I99,0.017045454545454544
N80,N62,0.01639344262295082
N80,N92,0.02717391304347826
N80,N94,0.03296703296703297
N80,N97,0.06666666666666667
D86,K22,0.046242774566473986
D86,K90,0.0979020979020979
D86,L40,0.07361111111111111
D86,M07,0.05925925925925926
D86,B16,0.047619047619047616
D86,G35,0.03924418604651163
D86,A98,0.058823529411764705
D86,C44,0.05181347150259067
D86,D50,0.04504504504504504
D86,E03,0.03925233644859813
D86,J96,0.027522935779816515
D86,K02,0.08256880733944955
D86,K40,0.06153846153846154
D86,L73,0.034482758620689655
D86,M05,0.054187192118226604
D86,M46,0.02912621359223301
D86,N02,0.05128205128205128
J30,J41,0.03896103896103896
J30,J42,0.037267080745341616
J30,L43,0.04790419161676647
J30,L40,0.04198473282442748
J30,G35,0.04103967168262654
J30,L20,0.14225053078556263
J30,D80,0.024691358024691357
J30,D83,0.024539877300613498
J30,E03,0.05244755244755245
J30,F50,0.028901734104046242
J30,H40,0.03212290502793296
J30,H60,0.013605442176870748
J30,I46,0.052941176470588235
J30,I95,0.05844155844155844
J30,J33,0.09316770186335403
J30,J39,0.02040816326530612
J30,K20,0.0625
J30,K27,0.03614457831325301
J30,L50,0.0759493670886076
J30,L57,0.047619047619047616
J30,M05,0.041758241758241756
J30,M77,0.0136986301369863
N87,B73,0.125
N87,K90,0.031746031746031744
N87,C03,0.125
N87,D03,0.13333333333333333
N87,N43,0.06896551724137931
B35,G47,0.04054054054054054
B35,B16,0.09090909090909091
B35,B49,0.10526315789473684
B35,C10,0.11764705882352941
B35,C11,0.11764705882352941
B35,L57,0.03529411764705882
B35,M12,0.10526315789473684
B35,E78,0.028037383177570093
B35,G63,0.22727272727272727
B35,L03,0.16666666666666666
B35,L98,0.08108108108108109
B35,M86,0.08
B49,A38,0.25
B49,B48,0.8571428571428571
B49,D83,0.07692307692307693
D50,G47,0.039473684210526314
D50,K90,0.04285714285714286
D50,D64,0.03669724770642202
D50,G35,0.0096
D50,N02,0.025423728813559324
D50,A98,0.14285714285714285
D50,J98,0.08
D50,N03,0.08333333333333333
D50,L53,0.058823529411764705
D50,M34,0.08823529411764706
G47,A16,0.031746031746031744
G47,E13,0.04452054794520548
G47,E14,0.03201970443349754
G47,E66,0.04745762711864407
G47,F06,0.03076923076923077
G47,F51,0.046875
G47,G98,0.029411764705882353
G47,H40,0.018633540372670808
J69,I64,0.05263157894736842
A16,A38,0.25
A16,A92,0.25
A16,B73,0.5
A16,G04,0.2
A16,G56,0.022727272727272728
A16,H26,0.009174311926605505
A16,H31,0.2
A16,J41,0.14285714285714285
A16,J42,0.09523809523809523
A16,K22,0.024691358024691357
A16,L43,0.06896551724137931
A38,A92,0.2
A38,B48,0.2857142857142857
A38,D83,0.09090909090909091
A38,G04,0.16666666666666666
A92,B19,0.1111111111111111
A92,B25,0.2
A92,G04,0.16666666666666666
C11,K90,0.03333333333333333
C11,B16,0.15384615384615385
C11,C10,0.25
C11,B19,0.1
C11,C30,0.16666666666666666
C11,G63,0.125
C11,M12,0.2
C11,M60,0.1111111111111111
C11,N15,0.2
C11,N46,0.0625
C11,N90,0.2
G04,D83,0.08695652173913043
A71,F48,0.020833333333333332
A71,I10,0.01639344262295082
A71,N17,0.037037037037037035
A71,D69,0.02531645569620253
A71,A23,0.3333333333333333
A71,H06,0.2
A71,L94,0.2
B50,D64,0.041237113402061855
B50,F48,0.020618556701030927
B50,N17,0.03636363636363636
B50,N18,0.022222222222222223
B50,B54,0.14285714285714285
B50,D57,0.15789473684210525
G98,I63,0.06451612903225806
G98,F48,0.030303030303030304
G98,I51,0.007476635514018692
G98,I70,0.02857142857142857
G98,N17,0.034482758620689655
G98,F01,0.10526315789473684
G98,F09,0.031746031746031744
G98,E66,0.012
G98,C49,0.07692307692307693
G98,F31,0.05194805194805195
G98,G00,0.047619047619047616
G98,G12,0.046511627906976744
H06,D64,0.02040816326530612
H06,K13,0.1
H06,N18,0.02247191011235955
H06,L94,0.2
H06,C90,0.014084507042253521
H06,E05,0.125
L94,I10,0.01639344262295082
L94,I70,0.030303030303030304
L94,K13,0.1
L94,L70,0.018518518518518517
L94,N18,0.02247191011235955
L94,J43,0.06060606060606061
M00,I70,0.028169014084507043
M00,K13,0.08
M00,N17,0.03389830508474576
M00,K73,0.043478260869565216
M00,C49,0.07407407407407407
M00,D61,0.07692307692307693
M89,K44,0.021505376344086023
M89,K13,0.08695652173913043
M89,K25,0.04878048780487805
M89,M13,0.03389830508474576
A98,K90,0.04838709677419355
A98,L40,0.010385756676557863
A98,G35,0.008090614886731391
A98,K02,0.02127659574468085
A98,M05,0.015105740181268883
A98,N02,0.02727272727272727
A98,J98,0.11764705882352941
A98,M34,0.11538461538461539
A98,N03,0.125
B19,K90,0.05714285714285714
B19,B16,0.08
B19,G35,0.01282051282051282
B19,L20,0.0199501246882793
B19,N17,0.04477611940298507
B19,C10,0.1
B19,M12,0.09090909090909091
B19,D69,0.04395604395604396
B19,H66,0.08
B19,K37,0.08
B73,H31,0.25
C49,I70,0.03614457831325301
C49,N17,0.05714285714285714
C49,C61,0.03305785123966942
C49,C90,0.02531645569620253
C49,C02,0.06451612903225806
C49,C30,0.09523809523809523
C49,C37,0.09090909090909091
C49,C60,0.08695652173913043
C49,C67,0.05154639175257732
C49,C83,0.058823529411764705
C49,D61,0.07894736842105263
D61,J15,0.07142857142857142
D61,K13,0.05405405405405406
D61,D69,0.053763440860215055
D61,K73,0.05263157894736842
G30,I10,0.03155818540433925
G30,I20,0.0416
G30,I70,0.02412280701754386
G30,N17,0.03409090909090909
G30,F01,0.014634146341463415
G30,F09,0.026785714285714284
G30,I25,0.04526166902404526
G30,F31,0.028077753779697623
G30,E85,0.04047619047619048
G30,F03,0.0515695067264574
G30,D33,0.007407407407407408
G30,F00,0.6305418719211823
G35,L43,0.02384737678855326
G35,K90,0.04186046511627907
G35,L40,0.07512520868113523
G35,M07,0.020155038759689922
G35,M45,0.03188405797101449
G35,G70,0.08112094395280237
G35,C15,0.006462035541195477
G35,C91,0.027190332326283987
G35,D83,0.011128775834658187
G35,E03,0.08291203235591507
G35,F06,0.00487012987012987
G35,K74,0.012718600953895072
G35,L20,0.07013815090329437
G35,L53,0.009538950715421303
G35,L93,0.02526002971768202
G35,M05,0.09143518518518519
G35,M34,0.02086677367576244
G35,N02,0.030042918454935622
H90,H81,0.049689440993788817
H90,H91,0.15841584158415842
H90,N96,0.01652892561983471
J98,N03,0.10526315789473684
K13,I63,0.07142857142857142
K13,K44,0.038461538461538464
K13,I10,0.05263157894736842
K13,I20,0.02681992337164751
K13,I51,0.012867647058823529
K13,I64,0.08333333333333333
K13,I70,0.05
K13,C45,0.057692307692307696
K13,C67,0.05263157894736842
K13,G00,0.04
K13,I06,0.16129032258064516
K13,I35,0.0967741935483871
K13,I71,0.10344827586206896
K13,I72,0.05454545454545454
K13,I83,0.09375
K13,J43,0.1590909090909091
K13,K25,0.07692307692307693
K13,K73,0.05357142857142857
K13,K83,0.04477611940298507
K13,M34,0.08108108108108109
K13,M51,0.08108108108108109
K13,N17,0.07462686567164178
K13,N18,0.07
K37,K35,0.16666666666666666
K37,K36,0.5
K37,K72,0.07692307692307693
L20,L43,0.024330900243309004
L20,K90,0.03218390804597701
L20,L40,0.07793522267206478
L20,B02,0.010075566750629723
L20,C44,0.033402922755741124
L20,E03,0.057356608478802994
L20,J33,0.04714640198511166
L20,K20,0.025056947608200455
L20,L57,0.035555555555555556
L20,M05,0.06666666666666667
L20,N42,0.010050251256281407
M80,C55,0.07142857142857142
M80,G52,0.08333333333333333
M80,N62,0.06060606060606061
N03,D59,0.07547169811320754
N03,G70,0.024
N03,N02,0.036036036036036036
N03,H35,0.031914893617021274
N03,N00,0.16666666666666666
N03,N01,0.18181818181818182
N03,N04,0.09090909090909091
N03,N06,0.2
N03,N07,0.2
N17,I63,0.0821917808219178
N17,K44,0.06766917293233082
N17,D64,0.056338028169014086
N17,F48,0.07246376811594203
N17,I10,0.14473684210526316
N17,I20,0.07857142857142857
N17,I51,0.04838709677419355
N17,I64,0.11688311688311688
N17,I70,0.14563106796116504
N17,B79,0.03773584905660377
N17,C20,0.047058823529411764
N17,C24,0.03508771929824561
N17,C45,0.047058823529411764
N17,C90,0.0374331550802139
N17,D69,0.048
N17,E66,0.03460207612456748
N17,E87,0.05084745762711865
N17,F01,0.046875
N17,F06,0.03636363636363636
N17,F30,0.05517241379310345
N17,F39,0.052980132450331126
N17,G00,0.04672897196261682
N17,H34,0.03636363636363636
N17,H35,0.06870229007633588
N17,H66,0.03278688524590164
N17,I05,0.03773584905660377
N17,I11,0.05970149253731343
N17,I12,0.06153846153846154
N17,I25,0.0743801652892562
N17,I50,0.0380952380952381
N17,I61,0.058823529411764705
N17,J43,0.0759493670886076
N17,J81,0.06153846153846154
N17,K73,0.08139534883720931
N17,K83,0.04
N17,K86,0.06756756756756757
N17,K92,0.05555555555555555
N17,L25,0.05042016806722689
N17,M30,0.039473684210526314
N17,N18,0.20512820512820512
N17,N19,0.08860759493670886
N17,N36,0.037037037037037035
N17,N46,0.0379746835443038
D64,C83,0.04964539007092199
D64,C90,0.039301310043668124
D64,C92,0.05701754385964912
D64,D45,0.045454545454545456
D64,D55,0.056074766355140186
D64,D57,0.05504587155963303
D64,D58,0.049586776859504134
D64,D69,0.04790419161676647
D64,D75,0.09090909090909091
D64,D89,0.04201680672268908
D64,F48,0.04918032786885246
D64,G00,0.05405405405405406
D64,G92,0.06153846153846154
D64,I05,0.020618556701030927
D64,I10,0.05314009661835749
D64,I51,0.03114754098360656
D64,J81,0.02727272727272727
D64,K06,0.02040816326530612
D64,K73,0.03787878787878788
D64,K92,0.045112781954887216
D64,M86,0.028037383177570093
D64,N18,0.08187134502923976
D64,N19,0.04838709677419355
K73,F48,0.038461538461538464
K73,I10,0.05228758169934641
K73,I64,0.057971014492753624
K73,I70,0.039603960396039604
K73,N18,0.04918032786885246
K73,C80,0.05263157894736842
K73,A32,0.05084745762711865
K73,G00,0.042105263157894736
K73,G57,0.0425531914893617
K73,G93,0.05454545454545454
K73,J81,0.05660377358490566
K73,K86,0.047619047619047616
I73,I20,0.05136986301369863
I73,I51,0.02608695652173913
I73,I70,0.1388888888888889
I73,I25,0.04221635883905013
I73,E78,0.04054054054054054
I73,I50,0.03189493433395872
I73,I72,0.05434782608695652
I73,H47,0.05063291139240506
I73,I65,0.125
I73,I67,0.05517241379310345
I73,I74,0.047619047619047616
I73,I99,0.06896551724137931
I73,K72,0.05555555555555555
I73,M87,0.04938271604938271
C04,C30,0.125
C04,H25,0.15384615384615385
C45,C80,0.08571428571428572
C45,C56,0.07920792079207921
C45,C61,0.037037037037037035
C45,C02,0.06666666666666667
C45,C38,0.05263157894736842
C45,C67,0.06363636363636363
C45,C95,0.056338028169014086
C45,D32,0.09302325581395349
C45,N46,0.06557377049180328
C45,N97,0.052083333333333336
C67,C80,0.1308411214953271
C67,C81,0.048
C67,C56,0.08450704225352113
C67,C61,0.08823529411764706
C67,C60,0.04938271604938271
C67,C23,0.31868131868131866
C67,C43,0.07453416149068323
C67,C64,0.04568527918781726
C67,C73,0.056910569105691054
C67,C74,0.05747126436781609
C67,C79,0.036585365853658534
C67,C83,0.1
C67,C84,0.06293706293706294
C67,C91,0.06569343065693431
C67,C92,0.07655502392344497
C67,C95,0.05405405405405406
C67,C96,0.03571428571428571
C67,D05,0.0625
C67,N85,0.023255813953488372
F01,I63,0.08108108108108109
F01,I20,0.015444015444015444
F01,I64,0.06818181818181818
F01,I70,0.039473684210526314
F01,D69,0.033707865168539325
F01,F10,0.02912621359223301
F01,H35,0.030612244897959183
F01,E85,0.08888888888888889
F01,F22,0.06666666666666667
F01,G31,0.1111111111111111
F01,G43,0.016736401673640166
F01,I68,0.12
F01,I81,0.125
H25,H40,0.008389261744966443
J15,F48,0.029411764705882353
J15,I10,0.048
J15,I51,0.011194029850746268
J15,I64,0.04878048780487805
J15,I70,0.041666666666666664
J15,M30,0.058823529411764705
J43,J41,0.06976744186046512
J43,J42,0.06
J43,I10,0.05517241379310345
J43,I20,0.025547445255474453
J43,I70,0.043010752688172046
J43,N18,0.043478260869565216
J43,I06,0.08888888888888889
J43,I35,0.05194805194805195
J43,G00,0.04597701149425287
J43,G25,0.0410958904109589
J43,I71,0.07142857142857142
J43,I83,0.06666666666666667
C03,B02,0.1111111111111111
C03,M67,0.14285714285714285
G70,K90,0.04790419161676647
G70,G71,0.058823529411764705
K90,A69,0.047619047619047616
K90,B16,0.09836065573770492
K90,B74,0.03508771929824561
K90,C10,0.03333333333333333
K90,D71,0.03225806451612903
K90,D83,0.04
K90,E03,0.038461538461538464
K90,K02,0.043243243243243246
K90,L40,0.061046511627906974
K90,L57,0.048
K90,L73,0.04054054054054054
K90,L93,0.1
K90,M05,0.0547945205479452
K90,M34,0.05405405405405406
K90,N02,0.06578947368421052
N02,K02,0.03879310344827586
N02,M05,0.043373493975903614
D59,H35,0.06349206349206349
D59,N01,0.06382978723404255
D59,N06,0.0425531914893617
D59,N07,0.0425531914893617
D84,D83,0.05357142857142857
D84,B00,0.045454545454545456
D84,D81,0.08108108108108109
E14,I10,0.0437636761487965
E14,I51,0.058402860548271755
E14,I70,0.03694581280788178
E14,N18,0.03981264637002342
E14,G63,0.030726256983240222
E14,I25,0.048411497730711045
E14,E13,0.6657381615598886
E14,E78,0.046296296296296294
E14,E66,0.07885304659498207
E14,I50,0.052109181141439205
E14,G59,0.03305785123966942
E14,E28,0.14137214137214138
E14,M10,0.04299889746416759
E66,I63,0.026415094339622643
E66,K44,0.033950617283950615
E66,F48,0.04923076923076923
E66,I10,0.05459770114942529
E66,I20,0.046511627906976744
E66,I51,0.04993252361673414
E66,I64,0.03333333333333333
E66,I70,0.04713804713804714
E66,N18,0.037267080745341616
E66,F31,0.03896103896103896
E66,K92,0.02127659574468085
E66,E24,0.022813688212927757
E66,F10,0.0529595015576324
E66,F09,0.044673539518900345
E66,F30,0.04216867469879518
E66,F39,0.04142011834319527
E66,F50,0.022058823529411766
E66,I50,0.07267441860465117
E66,J81,0.015503875968992248
E66,K83,0.02768166089965398
E66,L98,0.026415094339622643
E66,M10,0.04630788485607009
E88,D03,0.046511627906976744
E88,E70,0.06382978723404255
E88,L81,0.05084745762711865
E88,G03,0.05084745762711865
F05,F12,0.08333333333333333
F05,F48,0.06862745098039216
F05,I10,0.030534351145038167
F05,I51,0.011111111111111112
F05,F31,0.08641975308641975
F05,F10,0.08163265306122448
F05,F06,0.125
F05,F09,0.058823529411764705
F05,F13,0.25
F05,F14,0.17857142857142858
F05,F15,0.25
F05,F16,0.25
F05,F17,0.11428571428571428
F05,F18,0.25
F05,F19,0.25
F05,F22,0.06666666666666667
F05,F30,0.05555555555555555
F05,F39,0.05263157894736842
F05,F51,0.125
F05,I95,0.10714285714285714
F05,L28,0.07142857142857142
F06,I70,0.029850746268656716
F06,F10,0.02127659574468085
F06,F22,0.1
F06,F51,0.3333333333333333
F09,F12,0.09090909090909091
F09,F48,0.09285714285714286
F09,F31,0.08196721311475409
F09,F10,0.07142857142857142
F09,F11,0.08450704225352113
F09,F14,0.1
F09,F30,0.0821917808219178
F09,F39,0.07894736842105263
F09,F42,0.078125
F09,G00,0.035398230088495575
F09,G31,0.03225806451612903
F09,G93,0.0410958904109589
F09,N32,0.047619047619047616
F10,J42,0.03669724770642202
F10,F12,0.1206896551724138
F10,F48,0.2550335570469799
F10,F31,0.1773049645390071
F10,F11,0.1326530612244898
F10,F13,0.06521739130434782
F10,F14,0.1935483870967742
F10,F15,0.06521739130434782
F10,F16,0.06521739130434782
F10,F17,0.08333333333333333
F10,F18,0.06521739130434782
F10,F19,0.06521739130434782
F10,F20,0.02857142857142857
F10,F22,0.047619047619047616
F10,F25,0.07207207207207207
F10,F30,0.23870967741935484
F10,F34,0.053763440860215055
F10,F39,0.22981366459627328
F10,F41,0.06666666666666667
F10,F42,0.05102040816326531
F10,F43,0.030927835051546393
F10,F44,0.02830188679245283
F10,F50,0.05084745762711865
F10,F60,0.03225806451612903
F10,F80,0.020833333333333332
F10,F91,0.061224489795918366
F10,F99,0.03125
F10,G10,0.0743801652892562
F10,G40,0.03382663847780127
F10,G59,0.037383177570093455
F10,J00,0.021505376344086023
F31,F12,0.12
F31,F48,0.2518518518518518
F31,I20,0.03858520900321544
F31,I49,0.07065217391304347
F31,F11,0.08139534883720931
F31,F13,0.08108108108108109
F31,F14,0.09411764705882353
F31,F15,0.08108108108108109
F31,F16,0.08108108108108109
F31,F17,0.06451612903225806
F31,F18,0.08108108108108109
F31,F19,0.08108108108108109
F31,F20,0.034872761545711596
F31,F22,0.045454545454545456
F31,F25,0.07446808510638298
F31,F30,0.21678321678321677
F31,F39,0.2080536912751678
F31,F42,0.0625
F31,F50,0.04950495049504951
F31,F52,0.12658227848101267
F31,F70,0.05333333333333334
F31,F80,0.02564102564102564
F31,F99,0.05194805194805195
F31,G00,0.0390625
F31,G10,0.05660377358490566
F31,G40,0.0420353982300885
F31,G50,0.1326530612244898
F31,G59,0.056818181818181816
F31,I45,0.05084745762711865
F31,I84,0.13924050632911392
F31,K64,0.13414634146341464
F31,L29,0.12790697674418605
F31,M13,0.08403361344537816
F31,M19,0.09803921568627451
F31,M54,0.10526315789473684
F31,M67,0.02531645569620253
F31,M79,0.15730337078651685
F44,F48,0.05660377358490566
F44,K92,0.05357142857142857
F44,N30,0.06896551724137931
F48,J42,0.04504504504504504
F48,F12,0.14655172413793102
F48,A85,0.020833333333333332
F48,E22,0.03389830508474576
F48,F11,0.09615384615384616
F48,F13,0.052083333333333336
F48,F14,0.11764705882352941
F48,F15,0.052083333333333336
F48,F16,0.052083333333333336
F48,F18,0.052083333333333336
F48,F19,0.052083333333333336
F48,F20,0.03515263644773358
F48,F22,0.02727272727272727
F48,F25,0.07017543859649122
F48,F29,0.0379746835443038
F48,F30,0.2913907284768212
F48,F34,0.041237113402061855
F48,F39,0.2802547770700637
