,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List
13603,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Chlorpromazine,0.029572161,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13604,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Flutamide,0.046345519,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13605,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Nortriptyline,0.002941174,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13606,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Clonidine,0.007954734,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13607,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Doxazosin,0.002583268,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13608,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Nicardipine,0.001422096,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13609,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Testosterone,0.027395758,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13610,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Estrone,0.014675556,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13611,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Verapamil,0.007450402,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13612,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Epinephrine,0.01035379,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13613,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Tamoxifen,0.034053077,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13614,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Phentolamine,0.000174197,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13615,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Ergotamine,0.01035379,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13616,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Tamsulosin,0.00063071,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13617,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Methoxamine,5.5793210713177185e-05,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13618,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Propiomazine,0.000224391,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13619,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Fenoldopam,0.00142029,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13620,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Chlorphenesin,0.024930465,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13621,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Drostanolone,0.007859072,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13622,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Quinidine,0.023226996,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13623,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Phenoxybenzamine,0.004078329,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13624,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Oxymetazoline,0.00063071,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13625,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Nandrolone phenpropionate,0.003518486,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13626,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Leflunomide,0.024930465,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13627,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Carvedilol,0.025349644,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13628,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Doxepin,0.002941174,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13629,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Terazosin,0.000986253,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13630,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Pergolide,0.011665241,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13631,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Bromocriptine,0.014675556,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13632,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Quetiapine,0.003586976,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13633,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Aripiprazole,0.029572161,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13634,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Drospirenone,0.024930465,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13635,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Methotrimeprazine,0.001071272,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13636,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Ginseng,0.007859072,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13637,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Danazol,0.046345519,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13638,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Dextroamphetamine,0.031726816,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13639,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Phendimetrazine,0.007859072,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13640,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Propericiazine,0.012911321,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13641,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Acepromazine,0.03883681,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13642,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Thioproperazine,0.03883681,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13643,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Cyproterone acetate,5.5793210713177185e-05,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13644,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Dronedarone,0.01617779,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13645,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Sertindole,0.002583268,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13646,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Pizotifen,0.00044292,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13647,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Silodosin,0.000986253,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13648,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Droxidopa,0.004892611,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13649,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Xylometazoline,0.00063071,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13650,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Methyltestosterone,0.046345519,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13651,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Nandrolone decanoate,0.012911321,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13652,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Norgestrel,0.01865716,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13653,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Racepinephrine,0.001954934,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13654,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Indigotindisulfonic Acid,0.003518486,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13655,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Testosterone cypionate,0.029572161,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13656,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Testosterone enanthate,0.029572161,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13657,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Testosterone undecanoate,0.029572161,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13658,348,"['N32', 'N40', 'N41', 'N21', 'N42']",Aripiprazole lauroxil,0.029572161,"['disorders of bladder', 'hyperplasia of prostate', 'inflammatory diseases of prostate', 'calculus of lower urinary tract', 'disorders of prostate']"
13659,351,"['A02', 'A48', 'A69', 'B07', 'B36', 'B44', 'B49', 'B86', 'C11', 'C26', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D03', 'D07', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'J02', 'J11', 'J12', 'J61', 'K11', 'K41', 'L25', 'L60', 'L80', 'L81', 'M12', 'M60', 'N11', 'N34', 'N36', 'N50']",Denileukin diftitox,0.023114918,"['salmonella infections', 'bacterial diseases', 'spirochaetal infections', 'viral warts', 'superficial mycoses', 'aspergillosis', 'mycosis', 'scabies', 'malignant neoplasm of nasopharynx', 'malignant neoplasm of ill-defined digestive organs', 'malignant neoplasm of bone and articular cartilage of sites', 'mesothelioma', 'malignant neoplasm of breast', 'malignant neoplasm of penis', 'malignant neoplasm of ureter', 'malignant neoplasm of eye and adnexa', 'malignant neoplasm of ill-defined sites', 'peripheral and cutaneous t-cell lymphomas', 'malignant immunoproliferative diseases', 'melanoma in situ', 'carcinoma in situ of genital organs', 'benign neoplasm of eye and adnexa', 'benign neoplasm of thyroid gland', 'vitamin b12 deficiency anaemia', 'disorders involving the immune mechanism', 'disorders of thyroid', 'hyperfunction of pituitary gland', 'hypofunction and disorders of pituitary gland', 'disorders of adrenal gland', 'protein-energy malnutrition', 'disorders of carbohydrate metabolism', 'amyloidosis', 'sexual dysfunction', 'dystonia', 'disorders of cranial nerves', 'disorders of autonomic nervous system', 'toxic encephalopathy', 'disorders of iris and ciliary body', 'disorders of choroid', 'nystagmus and irregular eye movements', 'disorders of external ear', 'acute pharyngitis', 'influenza virus', 'viral pneumonia', 'pneumoconiosis due to asbestos and mineral fibres', 'diseases of salivary glands', 'femoral hernia', 'contact dermatitis', 'nail disorders', 'vitiligo', 'disorders of pigmentation', 'specific arthropathies', 'myositis', 'chronic tubulo-interstitial nephritis', 'urethritis and urethral syndrome', 'disorders of urethra', 'disorders of male genital organs']"
13660,351,"['A02', 'A48', 'A69', 'B07', 'B36', 'B44', 'B49', 'B86', 'C11', 'C26', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D03', 'D07', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'J02', 'J11', 'J12', 'J61', 'K11', 'K41', 'L25', 'L60', 'L80', 'L81', 'M12', 'M60', 'N11', 'N34', 'N36', 'N50']",Aldesleukin,0.00909644,"['salmonella infections', 'bacterial diseases', 'spirochaetal infections', 'viral warts', 'superficial mycoses', 'aspergillosis', 'mycosis', 'scabies', 'malignant neoplasm of nasopharynx', 'malignant neoplasm of ill-defined digestive organs', 'malignant neoplasm of bone and articular cartilage of sites', 'mesothelioma', 'malignant neoplasm of breast', 'malignant neoplasm of penis', 'malignant neoplasm of ureter', 'malignant neoplasm of eye and adnexa', 'malignant neoplasm of ill-defined sites', 'peripheral and cutaneous t-cell lymphomas', 'malignant immunoproliferative diseases', 'melanoma in situ', 'carcinoma in situ of genital organs', 'benign neoplasm of eye and adnexa', 'benign neoplasm of thyroid gland', 'vitamin b12 deficiency anaemia', 'disorders involving the immune mechanism', 'disorders of thyroid', 'hyperfunction of pituitary gland', 'hypofunction and disorders of pituitary gland', 'disorders of adrenal gland', 'protein-energy malnutrition', 'disorders of carbohydrate metabolism', 'amyloidosis', 'sexual dysfunction', 'dystonia', 'disorders of cranial nerves', 'disorders of autonomic nervous system', 'toxic encephalopathy', 'disorders of iris and ciliary body', 'disorders of choroid', 'nystagmus and irregular eye movements', 'disorders of external ear', 'acute pharyngitis', 'influenza virus', 'viral pneumonia', 'pneumoconiosis due to asbestos and mineral fibres', 'diseases of salivary glands', 'femoral hernia', 'contact dermatitis', 'nail disorders', 'vitiligo', 'disorders of pigmentation', 'specific arthropathies', 'myositis', 'chronic tubulo-interstitial nephritis', 'urethritis and urethral syndrome', 'disorders of urethra', 'disorders of male genital organs']"
13661,351,"['A02', 'A48', 'A69', 'B07', 'B36', 'B44', 'B49', 'B86', 'C11', 'C26', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D03', 'D07', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'J02', 'J11', 'J12', 'J61', 'K11', 'K41', 'L25', 'L60', 'L80', 'L81', 'M12', 'M60', 'N11', 'N34', 'N36', 'N50']",Vasopressin,0.003604844,"['salmonella infections', 'bacterial diseases', 'spirochaetal infections', 'viral warts', 'superficial mycoses', 'aspergillosis', 'mycosis', 'scabies', 'malignant neoplasm of nasopharynx', 'malignant neoplasm of ill-defined digestive organs', 'malignant neoplasm of bone and articular cartilage of sites', 'mesothelioma', 'malignant neoplasm of breast', 'malignant neoplasm of penis', 'malignant neoplasm of ureter', 'malignant neoplasm of eye and adnexa', 'malignant neoplasm of ill-defined sites', 'peripheral and cutaneous t-cell lymphomas', 'malignant immunoproliferative diseases', 'melanoma in situ', 'carcinoma in situ of genital organs', 'benign neoplasm of eye and adnexa', 'benign neoplasm of thyroid gland', 'vitamin b12 deficiency anaemia', 'disorders involving the immune mechanism', 'disorders of thyroid', 'hyperfunction of pituitary gland', 'hypofunction and disorders of pituitary gland', 'disorders of adrenal gland', 'protein-energy malnutrition', 'disorders of carbohydrate metabolism', 'amyloidosis', 'sexual dysfunction', 'dystonia', 'disorders of cranial nerves', 'disorders of autonomic nervous system', 'toxic encephalopathy', 'disorders of iris and ciliary body', 'disorders of choroid', 'nystagmus and irregular eye movements', 'disorders of external ear', 'acute pharyngitis', 'influenza virus', 'viral pneumonia', 'pneumoconiosis due to asbestos and mineral fibres', 'diseases of salivary glands', 'femoral hernia', 'contact dermatitis', 'nail disorders', 'vitiligo', 'disorders of pigmentation', 'specific arthropathies', 'myositis', 'chronic tubulo-interstitial nephritis', 'urethritis and urethral syndrome', 'disorders of urethra', 'disorders of male genital organs']"
13662,351,"['A02', 'A48', 'A69', 'B07', 'B36', 'B44', 'B49', 'B86', 'C11', 'C26', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D03', 'D07', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'J02', 'J11', 'J12', 'J61', 'K11', 'K41', 'L25', 'L60', 'L80', 'L81', 'M12', 'M60', 'N11', 'N34', 'N36', 'N50']",Cyclosporine,0.013270626,"['salmonella infections', 'bacterial diseases', 'spirochaetal infections', 'viral warts', 'superficial mycoses', 'aspergillosis', 'mycosis', 'scabies', 'malignant neoplasm of nasopharynx', 'malignant neoplasm of ill-defined digestive organs', 'malignant neoplasm of bone and articular cartilage of sites', 'mesothelioma', 'malignant neoplasm of breast', 'malignant neoplasm of penis', 'malignant neoplasm of ureter', 'malignant neoplasm of eye and adnexa', 'malignant neoplasm of ill-defined sites', 'peripheral and cutaneous t-cell lymphomas', 'malignant immunoproliferative diseases', 'melanoma in situ', 'carcinoma in situ of genital organs', 'benign neoplasm of eye and adnexa', 'benign neoplasm of thyroid gland', 'vitamin b12 deficiency anaemia', 'disorders involving the immune mechanism', 'disorders of thyroid', 'hyperfunction of pituitary gland', 'hypofunction and disorders of pituitary gland', 'disorders of adrenal gland', 'protein-energy malnutrition', 'disorders of carbohydrate metabolism', 'amyloidosis', 'sexual dysfunction', 'dystonia', 'disorders of cranial nerves', 'disorders of autonomic nervous system', 'toxic encephalopathy', 'disorders of iris and ciliary body', 'disorders of choroid', 'nystagmus and irregular eye movements', 'disorders of external ear', 'acute pharyngitis', 'influenza virus', 'viral pneumonia', 'pneumoconiosis due to asbestos and mineral fibres', 'diseases of salivary glands', 'femoral hernia', 'contact dermatitis', 'nail disorders', 'vitiligo', 'disorders of pigmentation', 'specific arthropathies', 'myositis', 'chronic tubulo-interstitial nephritis', 'urethritis and urethral syndrome', 'disorders of urethra', 'disorders of male genital organs']"
13663,351,"['A02', 'A48', 'A69', 'B07', 'B36', 'B44', 'B49', 'B86', 'C11', 'C26', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D03', 'D07', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'J02', 'J11', 'J12', 'J61', 'K11', 'K41', 'L25', 'L60', 'L80', 'L81', 'M12', 'M60', 'N11', 'N34', 'N36', 'N50']",Cyanocobalamin,0.013825923,"['salmonella infections', 'bacterial diseases', 'spirochaetal infections', 'viral warts', 'superficial mycoses', 'aspergillosis', 'mycosis', 'scabies', 'malignant neoplasm of nasopharynx', 'malignant neoplasm of ill-defined digestive organs', 'malignant neoplasm of bone and articular cartilage of sites', 'mesothelioma', 'malignant neoplasm of breast', 'malignant neoplasm of penis', 'malignant neoplasm of ureter', 'malignant neoplasm of eye and adnexa', 'malignant neoplasm of ill-defined sites', 'peripheral and cutaneous t-cell lymphomas', 'malignant immunoproliferative diseases', 'melanoma in situ', 'carcinoma in situ of genital organs', 'benign neoplasm of eye and adnexa', 'benign neoplasm of thyroid gland', 'vitamin b12 deficiency anaemia', 'disorders involving the immune mechanism', 'disorders of thyroid', 'hyperfunction of pituitary gland', 'hypofunction and disorders of pituitary gland', 'disorders of adrenal gland', 'protein-energy malnutrition', 'disorders of carbohydrate metabolism', 'amyloidosis', 'sexual dysfunction', 'dystonia', 'disorders of cranial nerves', 'disorders of autonomic nervous system', 'toxic encephalopathy', 'disorders of iris and ciliary body', 'disorders of choroid', 'nystagmus and irregular eye movements', 'disorders of external ear', 'acute pharyngitis', 'influenza virus', 'viral pneumonia', 'pneumoconiosis due to asbestos and mineral fibres', 'diseases of salivary glands', 'femoral hernia', 'contact dermatitis', 'nail disorders', 'vitiligo', 'disorders of pigmentation', 'specific arthropathies', 'myositis', 'chronic tubulo-interstitial nephritis', 'urethritis and urethral syndrome', 'disorders of urethra', 'disorders of male genital organs']"
13664,351,"['A02', 'A48', 'A69', 'B07', 'B36', 'B44', 'B49', 'B86', 'C11', 'C26', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D03', 'D07', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'J02', 'J11', 'J12', 'J61', 'K11', 'K41', 'L25', 'L60', 'L80', 'L81', 'M12', 'M60', 'N11', 'N34', 'N36', 'N50']",Cholecalciferol,0.002162535,"['salmonella infections', 'bacterial diseases', 'spirochaetal infections', 'viral warts', 'superficial mycoses', 'aspergillosis', 'mycosis', 'scabies', 'malignant neoplasm of nasopharynx', 'malignant neoplasm of ill-defined digestive organs', 'malignant neoplasm of bone and articular cartilage of sites', 'mesothelioma', 'malignant neoplasm of breast', 'malignant neoplasm of penis', 'malignant neoplasm of ureter', 'malignant neoplasm of eye and adnexa', 'malignant neoplasm of ill-defined sites', 'peripheral and cutaneous t-cell lymphomas', 'malignant immunoproliferative diseases', 'melanoma in situ', 'carcinoma in situ of genital organs', 'benign neoplasm of eye and adnexa', 'benign neoplasm of thyroid gland', 'vitamin b12 deficiency anaemia', 'disorders involving the immune mechanism', 'disorders of thyroid', 'hyperfunction of pituitary gland', 'hypofunction and disorders of pituitary gland', 'disorders of adrenal gland', 'protein-energy malnutrition', 'disorders of carbohydrate metabolism', 'amyloidosis', 'sexual dysfunction', 'dystonia', 'disorders of cranial nerves', 'disorders of autonomic nervous system', 'toxic encephalopathy', 'disorders of iris and ciliary body', 'disorders of choroid', 'nystagmus and irregular eye movements', 'disorders of external ear', 'acute pharyngitis', 'influenza virus', 'viral pneumonia', 'pneumoconiosis due to asbestos and mineral fibres', 'diseases of salivary glands', 'femoral hernia', 'contact dermatitis', 'nail disorders', 'vitiligo', 'disorders of pigmentation', 'specific arthropathies', 'myositis', 'chronic tubulo-interstitial nephritis', 'urethritis and urethral syndrome', 'disorders of urethra', 'disorders of male genital organs']"
13665,351,"['A02', 'A48', 'A69', 'B07', 'B36', 'B44', 'B49', 'B86', 'C11', 'C26', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D03', 'D07', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'J02', 'J11', 'J12', 'J61', 'K11', 'K41', 'L25', 'L60', 'L80', 'L81', 'M12', 'M60', 'N11', 'N34', 'N36', 'N50']",Menadione,0.025024261,"['salmonella infections', 'bacterial diseases', 'spirochaetal infections', 'viral warts', 'superficial mycoses', 'aspergillosis', 'mycosis', 'scabies', 'malignant neoplasm of nasopharynx', 'malignant neoplasm of ill-defined digestive organs', 'malignant neoplasm of bone and articular cartilage of sites', 'mesothelioma', 'malignant neoplasm of breast', 'malignant neoplasm of penis', 'malignant neoplasm of ureter', 'malignant neoplasm of eye and adnexa', 'malignant neoplasm of ill-defined sites', 'peripheral and cutaneous t-cell lymphomas', 'malignant immunoproliferative diseases', 'melanoma in situ', 'carcinoma in situ of genital organs', 'benign neoplasm of eye and adnexa', 'benign neoplasm of thyroid gland', 'vitamin b12 deficiency anaemia', 'disorders involving the immune mechanism', 'disorders of thyroid', 'hyperfunction of pituitary gland', 'hypofunction and disorders of pituitary gland', 'disorders of adrenal gland', 'protein-energy malnutrition', 'disorders of carbohydrate metabolism', 'amyloidosis', 'sexual dysfunction', 'dystonia', 'disorders of cranial nerves', 'disorders of autonomic nervous system', 'toxic encephalopathy', 'disorders of iris and ciliary body', 'disorders of choroid', 'nystagmus and irregular eye movements', 'disorders of external ear', 'acute pharyngitis', 'influenza virus', 'viral pneumonia', 'pneumoconiosis due to asbestos and mineral fibres', 'diseases of salivary glands', 'femoral hernia', 'contact dermatitis', 'nail disorders', 'vitiligo', 'disorders of pigmentation', 'specific arthropathies', 'myositis', 'chronic tubulo-interstitial nephritis', 'urethritis and urethral syndrome', 'disorders of urethra', 'disorders of male genital organs']"
