,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List
4159,78,"['F32', 'F42', 'I95']",Amisulpride,0.003382485,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4160,78,"['F32', 'F42', 'I95']",Xylometazoline,4.675023794622553e-13,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4161,78,"['F32', 'F42', 'I95']",Naphazoline,0.000831257,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4162,78,"['F32', 'F42', 'I95']",Bopindolol,3.535333162431724e-05,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4163,78,"['F32', 'F42', 'I95']",Bupranolol,5.099772982567027e-06,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4164,78,"['F32', 'F42', 'I95']",Lurasidone,5.409475095408799e-07,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4165,78,"['F32', 'F42', 'I95']",Perospirone,0.000285507,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4166,78,"['F32', 'F42', 'I95']",Butriptyline,0.001980115,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4167,78,"['F32', 'F42', 'I95']",Vortioxetine,0.024413436,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4168,78,"['F32', 'F42', 'I95']",Brexpiprazole,5.409475095408799e-07,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4169,78,"['F32', 'F42', 'I95']",Dosulepin,1.6053144273590572e-05,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4170,78,"['F32', 'F42', 'I95']",Lorpiprazole,1.614284107287346e-06,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4171,78,"['F32', 'F42', 'I95']",Blonanserin,0.004965207,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4172,78,"['F32', 'F42', 'I95']",Zotepine,0.000215001,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4173,78,"['F32', 'F42', 'I95']",Pipamperone,9.659359251331677e-07,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4174,78,"['F32', 'F42', 'I95']",Racepinephrine,2.886277195768187e-20,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4175,78,"['F32', 'F42', 'I95']",Dihydroergocornine,0.001980115,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4176,78,"['F32', 'F42', 'I95']",DL-Methylephedrine,5.099772982567027e-06,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4177,78,"['F32', 'F42', 'I95']",Tiapride,3.535333162431724e-05,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4178,78,"['F32', 'F42', 'I95']",Dihydroergocristine,0.003382485,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4179,78,"['F32', 'F42', 'I95']",Aripiprazole lauroxil,5.407492935053591e-10,"['depressive episode', 'obsessive-compulsive disorder', 'hypotension']"
4180,81,"['F44', 'G40', 'J15']",Hyaluronidase,0.044216743,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4181,81,"['F44', 'G40', 'J15']",Glutamic Acid,1.4107858816565586e-08,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4182,81,"['F44', 'G40', 'J15']",Temazepam,1.9360985256801476e-05,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4183,81,"['F44', 'G40', 'J15']",Butabarbital,1.4225228488168309e-05,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4184,81,"['F44', 'G40', 'J15']",Butalbital,5.297256260771264e-08,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4185,81,"['F44', 'G40', 'J15']",Phenytoin,0.017826962,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4186,81,"['F44', 'G40', 'J15']",Isradipine,0.000379418,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4187,81,"['F44', 'G40', 'J15']",Etomidate,0.03130872,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4188,81,"['F44', 'G40', 'J15']",Talbutal,5.297256260771264e-08,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4189,81,"['F44', 'G40', 'J15']",Pentobarbital,1.419105905357183e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4190,81,"['F44', 'G40', 'J15']",Amitriptyline,0.033170217,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4191,81,"['F44', 'G40', 'J15']",Meprobamate,0.006414864,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4192,81,"['F44', 'G40', 'J15']",Amlodipine,0.025629133,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4193,81,"['F44', 'G40', 'J15']",Carisoprodol,0.010203447,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4194,81,"['F44', 'G40', 'J15']",Nisoldipine,0.013778246,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4195,81,"['F44', 'G40', 'J15']",Eszopiclone,0.009733922,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4196,81,"['F44', 'G40', 'J15']",Secobarbital,6.681880885269503e-08,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4197,81,"['F44', 'G40', 'J15']",Zolpidem,0.004055926,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4198,81,"['F44', 'G40', 'J15']",Pethidine,0.014691029,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4199,81,"['F44', 'G40', 'J15']",Dextromethorphan,0.008136494,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4200,81,"['F44', 'G40', 'J15']",Adinazolam,9.248531554767458e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4201,81,"['F44', 'G40', 'J15']",Thiopental,1.743650539906578e-06,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4202,81,"['F44', 'G40', 'J15']",Mecamylamine,0.000249665,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4203,81,"['F44', 'G40', 'J15']",Verapamil,0.01970369,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4204,81,"['F44', 'G40', 'J15']",Galantamine,0.021304515,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4205,81,"['F44', 'G40', 'J15']",Midazolam,4.81821231207537e-06,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4206,81,"['F44', 'G40', 'J15']",Flurazepam,1.0235741663734235e-06,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4207,81,"['F44', 'G40', 'J15']",Isoflurane,0.000346841,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4208,81,"['F44', 'G40', 'J15']",Primidone,9.900735176327623e-06,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4209,81,"['F44', 'G40', 'J15']",Halazepam,2.838814101966543e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4210,81,"['F44', 'G40', 'J15']",Propofol,0.035309672,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4211,81,"['F44', 'G40', 'J15']",Diazepam,1.1600573870800853e-06,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4212,81,"['F44', 'G40', 'J15']",Oxazepam,2.6563994328896316e-05,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4213,81,"['F44', 'G40', 'J15']",Methylphenobarbital,8.598602456920976e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4214,81,"['F44', 'G40', 'J15']",Triazolam,1.9360985256801476e-05,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4215,81,"['F44', 'G40', 'J15']",Ethanol,4.5252232403775545e-08,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4216,81,"['F44', 'G40', 'J15']",Zonisamide,0.009411606,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4217,81,"['F44', 'G40', 'J15']",Gabapentin,0.000379418,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4218,81,"['F44', 'G40', 'J15']",Felodipine,0.003487498,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4219,81,"['F44', 'G40', 'J15']",Memantine,0.018545293,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4220,81,"['F44', 'G40', 'J15']",Nitrendipine,0.000217797,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4221,81,"['F44', 'G40', 'J15']",Nifedipine,0.035309672,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4222,81,"['F44', 'G40', 'J15']",Diazoxide,0.045542399,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4223,81,"['F44', 'G40', 'J15']",Halothane,0.008136494,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4224,81,"['F44', 'G40', 'J15']",Phenobarbital,0.003596662,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4225,81,"['F44', 'G40', 'J15']",Desflurane,0.006414864,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4226,81,"['F44', 'G40', 'J15']",Zopiclone,0.013778246,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4227,81,"['F44', 'G40', 'J15']",Levetiracetam,0.010203447,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4228,81,"['F44', 'G40', 'J15']",Flumazenil,0.003707899,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4229,81,"['F44', 'G40', 'J15']",Estazolam,5.291788951095851e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4230,81,"['F44', 'G40', 'J15']",Sevoflurane,0.024254488,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4231,81,"['F44', 'G40', 'J15']",Bepridil,0.002836807,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4232,81,"['F44', 'G40', 'J15']",Decamethonium,0.019345389,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4233,81,"['F44', 'G40', 'J15']",Varenicline,0.000880459,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4234,81,"['F44', 'G40', 'J15']",Quinidine barbiturate,0.019345389,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4235,81,"['F44', 'G40', 'J15']",Amobarbital,1.5415905359882061e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4236,81,"['F44', 'G40', 'J15']",Aprobarbital,5.297256260771264e-08,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4237,81,"['F44', 'G40', 'J15']",Butethal,5.297256260771264e-08,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4238,81,"['F44', 'G40', 'J15']",Heptabarbital,5.297256260771264e-08,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4239,81,"['F44', 'G40', 'J15']",Hexobarbital,5.845808440388517e-06,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4240,81,"['F44', 'G40', 'J15']",Aluminium,0.019345389,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4241,81,"['F44', 'G40', 'J15']",Ginkgo biloba,0.045542399,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4242,81,"['F44', 'G40', 'J15']",Digitoxin,0.045542399,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4243,81,"['F44', 'G40', 'J15']",Flunitrazepam,0.002712546,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4244,81,"['F44', 'G40', 'J15']",Bromazepam,9.404533655351878e-06,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4245,81,"['F44', 'G40', 'J15']",Clotiazepam,2.541188670411119e-06,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4246,81,"['F44', 'G40', 'J15']",Fludiazepam,2.838814101966543e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4247,81,"['F44', 'G40', 'J15']",Ketazolam,0.000717882,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4248,81,"['F44', 'G40', 'J15']",Prazepam,5.291788951095851e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4249,81,"['F44', 'G40', 'J15']",Quazepam,2.4124076374464128e-05,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4250,81,"['F44', 'G40', 'J15']",Cinolazepam,2.838814101966543e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4251,81,"['F44', 'G40', 'J15']",Nitrazepam,4.158332461842948e-07,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4252,81,"['F44', 'G40', 'J15']",Dronedarone,0.000744585,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4253,81,"['F44', 'G40', 'J15']",Acetylcysteine,0.024254488,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4254,81,"['F44', 'G40', 'J15']",Hyaluronidase (Human Recombinant),0.044216743,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4255,81,"['F44', 'G40', 'J15']",Dalfampridine,0.011867433,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4256,81,"['F44', 'G40', 'J15']",Fospropofol,0.010203447,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4257,81,"['F44', 'G40', 'J15']",Ifenprodil,0.044216743,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4258,81,"['F44', 'G40', 'J15']",Cytisine,0.000880459,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4259,81,"['F44', 'G40', 'J15']",Etizolam,0.006414864,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4260,81,"['F44', 'G40', 'J15']",Benidipine,0.019345389,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4261,81,"['F44', 'G40', 'J15']",Foreskin keratinocyte (neonatal),0.024254488,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4262,81,"['F44', 'G40', 'J15']",Calcium Citrate,0.043550007,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4263,81,"['F44', 'G40', 'J15']",Cupric oxide,0.044216743,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4264,81,"['F44', 'G40', 'J15']",Fluciclovine (18F),0.013778246,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4265,81,"['F44', 'G40', 'J15']",Lormetazepam,1.4225228488168309e-05,"['dissociative [conversion] disorders', 'epilepsy', 'bacterial pneumonia']"
4266,82,"['F44', 'F45']",Polaprezinc,0.014045921,"['dissociative [conversion] disorders', 'somatoform disorders']"
4267,83,"['F50', 'M81', 'N91']",Collagenase clostridium histolyticum,0.032434778,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4268,83,"['F50', 'M81', 'N91']",Calcitriol,0.045954452,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4269,83,"['F50', 'M81', 'N91']",Calcidiol,0.019683389,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4270,83,"['F50', 'M81', 'N91']",Amphetamine,0.030366097,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4271,83,"['F50', 'M81', 'N91']",Diethylstilbestrol,0.043837196,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4272,83,"['F50', 'M81', 'N91']",Etonogestrel,0.019683389,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4273,83,"['F50', 'M81', 'N91']",Desogestrel,0.008976342,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4274,83,"['F50', 'M81', 'N91']",Megestrol acetate,0.019683389,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4275,83,"['F50', 'M81', 'N91']",Levonorgestrel,0.004253703,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4276,83,"['F50', 'M81', 'N91']",Progesterone,0.014393961,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4277,83,"['F50', 'M81', 'N91']",Methylphenidate,0.045954452,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4278,83,"['F50', 'M81', 'N91']",Betamethasone,0.032434778,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4279,83,"['F50', 'M81', 'N91']",Duloxetine,0.045954452,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4280,83,"['F50', 'M81', 'N91']",Raloxifene,0.010364914,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4281,83,"['F50', 'M81', 'N91']",Mazindol,0.000793142,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4282,83,"['F50', 'M81', 'N91']",Mometasone,0.019683389,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4283,83,"['F50', 'M81', 'N91']",Ethynodiol diacetate,0.008976342,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4284,83,"['F50', 'M81', 'N91']",Phenmetrazine,0.008976342,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4285,83,"['F50', 'M81', 'N91']",Pseudoephedrine,0.01899906,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4286,83,"['F50', 'M81', 'N91']",Benzphetamine,0.004253703,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4287,83,"['F50', 'M81', 'N91']",Paricalcitol,0.032434778,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4288,83,"['F50', 'M81', 'N91']",Diethylpropion,0.008976342,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4289,83,"['F50', 'M81', 'N91']",Norgestimate,0.045954452,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4290,83,"['F50', 'M81', 'N91']",Sibutramine,0.032434778,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4291,83,"['F50', 'M81', 'N91']",Trilostane,0.032434778,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4292,83,"['F50', 'M81', 'N91']",Nefazodone,0.030366097,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4293,83,"['F50', 'M81', 'N91']",Ephedra,0.01899906,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4294,83,"['F50', 'M81', 'N91']",Ephedrine,0.045954452,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4295,83,"['F50', 'M81', 'N91']",Danazol,0.008060315,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4296,83,"['F50', 'M81', 'N91']",Oxybenzone,0.000793142,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4297,83,"['F50', 'M81', 'N91']",Allylestrenol,0.019683389,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4298,83,"['F50', 'M81', 'N91']",Dextroamphetamine,0.004253703,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4299,83,"['F50', 'M81', 'N91']",Methamphetamine,0.022322495,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4300,83,"['F50', 'M81', 'N91']",Benzophenone,0.008976342,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4301,83,"['F50', 'M81', 'N91']",Calcipotriol,0.019683389,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4302,83,"['F50', 'M81', 'N91']",Estriol,0.045954452,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4303,83,"['F50', 'M81', 'N91']",Lasofoxifene,0.019683389,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4304,83,"['F50', 'M81', 'N91']",Arzoxifene,0.008976342,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4305,83,"['F50', 'M81', 'N91']",Rilonacept,0.000264657,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4306,83,"['F50', 'M81', 'N91']",Bazedoxifene,0.008976342,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4307,83,"['F50', 'M81', 'N91']",Dexmethylphenidate,0.032434778,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4308,83,"['F50', 'M81', 'N91']",Eugenol,0.032434778,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4309,83,"['F50', 'M81', 'N91']",Polaprezinc,0.002047597,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4310,83,"['F50', 'M81', 'N91']",Norgestrel,0.045954452,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4311,83,"['F50', 'M81', 'N91']",Octocrylene,0.008976342,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4312,83,"['F50', 'M81', 'N91']",Foreskin fibroblast (neonatal),0.01302072,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4313,83,"['F50', 'M81', 'N91']",Foreskin keratinocyte (neonatal),0.000943615,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4314,83,"['F50', 'M81', 'N91']",Homosalate,0.019683389,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4315,83,"['F50', 'M81', 'N91']",Hydrogen peroxide,0.019683389,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4316,83,"['F50', 'M81', 'N91']",Enzacamene,0.000793142,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4317,83,"['F50', 'M81', 'N91']",Gestrinone,0.002783042,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4318,83,"['F50', 'M81', 'N91']",Binimetinib,0.005997085,"['eating disorders', 'osteoporosis without pathological fracture', 'absent, scanty and rare menstruation']"
4319,86_205_297_390,"['I26', 'I80', 'I82']","Antihemophilic factor, human recombinant",6.0905136209041105e-06,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4320,86_205_297_390,"['I26', 'I80', 'I82']",Drotrecogin alfa,0.0001958,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4321,86_205_297_390,"['I26', 'I80', 'I82']",Coagulation Factor IX (Recombinant),0.00134886,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4322,86_205_297_390,"['I26', 'I80', 'I82']",Menadione,0.001174633,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4323,86_205_297_390,"['I26', 'I80', 'I82']",Sucralfate,0.000864384,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4324,86_205_297_390,"['I26', 'I80', 'I82']",Sodium Tetradecyl Sulfate,0.004321025,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4325,86_205_297_390,"['I26', 'I80', 'I82']",Fondaparinux,0.004321025,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4326,86_205_297_390,"['I26', 'I80', 'I82']",Ibuprofen,0.033808201,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4327,86_205_297_390,"['I26', 'I80', 'I82']",Enoxaparin,0.009760143,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4328,86_205_297_390,"['I26', 'I80', 'I82']",Thrombomodulin Alfa,0.004321025,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4329,86_205_297_390,"['I26', 'I80', 'I82']",Human C1-esterase inhibitor,0.00134886,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4330,86_205_297_390,"['I26', 'I80', 'I82']",Turoctocog alfa,0.009760143,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4331,86_205_297_390,"['I26', 'I80', 'I82']",Copper,0.039657087,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4332,86_205_297_390,"['I26', 'I80', 'I82']",Dexibuprofen,0.04702365,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4333,86_205_297_390,"['I26', 'I80', 'I82']",Conestat alfa,0.00134886,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4334,86_205_297_390,"['I26', 'I80', 'I82']",Bemiparin,0.015886748,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4335,86_205_297_390,"['I26', 'I80', 'I82']","Antihemophilic Factor (Recombinant), PEGylated",0.015886748,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4336,86_205_297_390,"['I26', 'I80', 'I82']",Kappadione,6.148096229925516e-05,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4337,86_205_297_390,"['I26', 'I80', 'I82']",Antithrombin Alfa,0.004321025,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4338,86_205_297_390,"['I26', 'I80', 'I82']",Thrombin,1.6183037227644775e-08,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4339,86_205_297_390,"['I26', 'I80', 'I82']",Prothrombin,4.123375333336181e-06,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4340,86_205_297_390,"['I26', 'I80', 'I82']",Human Thrombin,2.921449676263979e-09,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4341,86_205_297_390,"['I26', 'I80', 'I82']",Thrombin Alfa,2.921449676263979e-09,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
4342,86_205_297_390,"['I26', 'I80', 'I82']",Betrixaban,0.015886748,"['pulmonary embolism', 'phlebitis and thrombophlebitis', 'venous embolism and thrombosis']"
