icd_1,icd_2,ji
F17,H49,0.0
F17,J82,0.0
J01,J42,0.0
J01,G00,0.0
J01,H02,0.0
J01,H04,0.0
J01,K00,0.0
J01,M43,0.0
J01,J32,0.05555555555555555
J01,J33,0.0
J01,J43,0.0
J01,J93,0.0
J01,J02,0.0
J01,G60,0.0
J01,H57,0.0
J01,F09,0.0
J01,J41,0.0
J01,M46,0.0
J01,I50,0.0
J01,D52,0.0
J42,J20,0.09523809523809523
J42,J30,0.037267080745341616
J42,L30,0.06
J42,D52,0.0
J42,J41,0.6666666666666666
J42,L71,0.044444444444444446
J42,J13,0.0
J42,J39,0.0
J42,K08,0.0
J42,K12,0.0
J42,L08,0.0
J42,J43,0.06
J42,J93,0.0
J42,J02,0.0
J43,J93,0.0
J43,J02,0.0
J93,J20,0.0
J93,C71,0.0
J93,J40,0.0
J93,D43,0.0
J93,L05,0.0
J93,G45,0.0
J93,J15,0.0
J93,J02,0.0
J93,C34,0.0
J93,C38,0.0
J93,J82,0.0
J93,J18,0.0
J93,J86,0.0
J93,L72,0.0
M54,M43,0.0
M54,H61,0.0
M54,E79,0.0
M54,M93,0.0
M54,M42,0.0
M54,M51,0.07352941176470588
M54,G54,0.0
M54,M62,0.0
M54,M48,0.028985507246376812
M54,M71,0.03636363636363636
M54,M76,0.0
M54,M96,0.0
M54,L82,0.0
M54,L21,0.0
M54,M79,0.24615384615384617
M54,B00,0.0
M54,G43,0.01079136690647482
M54,G83,0.0
G54,M43,0.0
G54,H61,0.0
G54,M42,0.0
G54,M51,0.0
G54,M47,0.0
G54,M62,0.0
G54,M48,0.0
G54,M71,0.0
G54,M76,0.0
G54,M96,0.0
G54,M16,0.0
G54,M87,0.0
G54,M41,0.0
M71,M24,0.0
M71,M65,0.058823529411764705
M71,M67,0.0
M71,M17,0.0
M71,M93,0.0
M71,M94,0.0
M71,M66,0.0
M71,M76,0.0
M71,M11,0.0
M71,M21,0.0
M76,M24,0.0
M76,M25,0.0
M76,M65,0.0
M76,M67,0.0
M76,M93,0.0
M76,M66,0.0
M76,M75,0.0
M76,M77,0.0
M76,M19,0.0
M76,B00,0.0
M76,G43,0.0
M76,G83,0.0
K25,K21,0.021897810218978103
K25,K44,0.016129032258064516
K25,K70,0.04504504504504504
K25,K26,0.19047619047619047
K25,K58,0.0
K25,K20,0.04395604395604396
K25,K31,0.0
K25,K22,0.0
K25,D52,0.0
K25,F05,0.0
K26,K21,0.029197080291970802
K26,K44,0.007936507936507936
K26,K70,0.017391304347826087
K26,K58,0.0
K26,K20,0.02127659574468085
K26,K31,0.0
K26,K22,0.017094017094017096
K26,D52,0.0
K26,F05,0.0
J20,J30,0.006802721088435374
J20,L30,0.030303030303030304
J20,G45,0.0
J20,J15,0.0
J20,L05,0.0
J30,L30,0.04093567251461988
J30,G47,0.029556650246305417
J30,I48,0.006872852233676976
J30,A48,0.005319148936170213
J30,C76,0.0
J30,H18,0.019305019305019305
J30,H61,0.0
J30,I33,0.0
L30,B35,0.022222222222222223
L30,I89,0.0
G45,E78,0.0
G45,E87,0.0
G45,L05,0.0
G45,M42,0.0
G45,G35,0.0016129032258064516
G45,H81,0.0
G45,M47,0.0
G45,J15,0.0
G45,G51,0.0
G45,I72,0.0
G45,I77,0.0
J15,J96,0.0
J15,L05,0.0
J15,J18,0.03636363636363636
G47,E66,0.04745762711864407
G47,E78,0.032467532467532464
G47,G25,0.01904761904761905
G47,G41,0.007142857142857143
G47,G40,0.004366812227074236
G47,G81,0.0
G47,G91,0.0
G47,E11,0.024390243902439025
G47,E79,0.0
I48,H61,0.0
I48,I42,0.05405405405405406
I48,I34,0.015384615384615385
I48,I07,0.0
I48,I36,0.0
I48,I44,0.024390243902439025
I48,I33,0.0
I48,I05,0.0
I48,A48,0.005291005291005291
I48,C76,0.0
I48,H18,0.003787878787878788
A48,H61,0.0
A48,I33,0.0
A48,H18,0.00625
A48,C76,0.0
C76,H61,0.0
C76,I33,0.0
C76,H18,0.0
H18,H50,0.00625
H18,H61,0.0
H18,H25,0.0
H18,I33,0.0
H18,H27,0.0
H18,H44,0.004739336492890996
H18,H11,0.0
H18,H21,0.0
H61,M43,0.0
H61,H74,0.0
H61,J34,0.0
H61,J39,0.0
H61,M48,0.0
H61,M51,0.0
H61,M96,0.0
H61,E79,0.0
H61,L82,0.01694915254237288
H61,L21,0.0
H61,M79,0.0
H61,I33,0.0
I33,E11,0.0
I33,G61,0.0
I33,I30,0.0
I33,L89,0.0
I33,N08,0.0
I33,L28,0.0
D52,J39,0.0
D52,K08,0.0
D52,K12,0.0
D52,K70,0.010638297872340425
D52,I50,0.0
D52,F05,0.0
D52,J44,0.0
D52,L08,0.0
D52,J41,0.0
D52,L71,0.0
D52,J13,0.0
D52,J47,0.0
D52,A16,0.0
D52,B44,0.0
D52,L28,0.0
D52,M00,0.0
D52,G60,0.0
D52,H57,0.0
D52,F09,0.0
D52,M46,0.0
J41,J39,0.0
J41,K08,0.0
J41,K12,0.0
J41,J40,0.0
J41,I50,0.00998003992015968
J41,J44,0.03717472118959108
J41,L08,0.0
J41,L71,0.05263157894736842
J41,J13,0.0
J41,J47,0.0
J41,G61,0.0
J41,J82,0.0
J41,G60,0.0
J41,H57,0.0
J41,F09,0.0
J41,M46,0.0
L71,E66,0.0
L71,J39,0.0
L71,K08,0.0
L71,K12,0.0
L71,J31,0.0
L71,K70,0.0
L71,M93,0.0
L71,D53,0.0
L71,F05,0.08108108108108109
L71,G31,0.0
L71,L08,0.0
L71,J13,0.0
L71,K45,0.0
L71,G62,0.0
L71,G61,0.0
L71,H16,0.0
J13,J39,0.0
J13,K08,0.0
J13,K12,0.0
J13,L08,0.0
J39,H74,0.0
J39,J34,0.0
J39,K08,0.0
J39,K12,0.0
J39,L08,0.0
J39,J47,0.0
J39,J44,0.0
J39,A16,0.0
J39,B44,0.0
J39,L28,0.0
J39,M00,0.0
K08,K12,0.0
K08,K07,0.0
K08,K09,0.0
K08,F32,0.0
K08,F48,0.0
K08,L08,0.0
K08,F10,0.0
K08,F13,0.0
K08,F31,0.0
K08,F60,0.0
K08,G31,0.0
K08,D53,0.0
K08,E51,0.0
K12,K07,0.0
K12,K09,0.0
K12,L08,0.0
K12,D51,0.0
K12,H49,0.0
K12,J82,0.0
L08,E66,0.0
L08,E88,0.0
L08,H47,0.0
B35,I89,0.0
I89,D40,0.0
I89,C61,0.0
I89,C64,0.0
G00,H02,0.010869565217391304
G00,H04,0.0
G00,K00,0.011494252873563218
G00,M43,0.0
H02,H53,0.02127659574468085
H02,H04,0.0
H02,K00,0.0
H02,M43,0.0
H02,H52,0.004398826979472141
H02,H26,0.00398406374501992
H02,H33,0.0
H02,H25,0.0
H02,H27,0.0
H02,H34,0.0
H02,C44,0.0
H02,D22,0.0
H02,D23,0.0
H02,L57,0.0
H02,L82,0.0
H04,K00,0.0
H04,M43,0.0
H04,H44,0.0
H04,D31,0.0
H04,H25,0.0
H04,H34,0.0
H04,H50,0.0
H04,G91,0.0
H04,I60,0.0
H04,H21,0.0
H04,E11,0.0
H04,E53,0.0
H04,G82,0.0
H04,N08,0.0
K00,M43,0.0
M43,M48,0.0
M43,M51,0.0
M43,M96,0.0
M43,M42,0.0
M43,M47,0.0
M43,M41,0.0
M43,M16,0.0
M43,M87,0.0
M43,M62,0.0
C71,C79,0.05555555555555555
C71,H53,0.0
C71,D43,0.2
C71,C34,0.0
C71,C38,0.0
C71,J82,0.0
C71,D36,0.07692307692307693
C79,H53,0.0
C79,C62,0.0
C79,C78,0.0
C79,D40,0.0
C79,J18,0.0
C79,J86,0.0
C79,B00,0.0
C79,M84,0.0
C79,G82,0.0
C79,G83,0.0
C79,C34,0.02197802197802198
C79,C38,0.0
C79,C80,0.023255813953488372
C79,D48,0.0
C79,D63,0.0
C79,D70,0.0
C79,J82,0.0
H53,H50,0.0
H53,H52,0.004531722054380665
H53,H26,0.0
H53,H33,0.0
D43,C34,0.0
D43,C38,0.0
D43,J82,0.0
D43,D36,0.0
C34,D70,0.01020408163265306
C34,D48,0.0
