symbol1,symbol2
RUVBL1,ZNHIT1
RUVBL1,TCF7L2
RUVBL1,MYCL
RUVBL1,IPO4
RUVBL1,KSR2
RUVBL1,TMPO
RUVBL1,STAP1
RUVBL1,UBE2L6
RUVBL1,PDRG1
RUVBL1,PFDN2
RUVBL1,MAX
RUVBL1,PPP1CA
RUVBL1,TBP
RUVBL1,STK26
RUVBL1,CCDC87
RUVBL1,HDAC5
RUVBL1,ING3
RUVBL1,INO80
RUVBL1,RARA
RUVBL1,FOXR2
RUVBL1,GATAD2A
RUVBL1,MEAF6
RUVBL1,SRI
RUVBL1,EAPP
RUVBL1,VPS72
RUVBL1,FBXO46
RUVBL1,MAP3K14
RUVBL1,ZNHIT2
RUVBL1,ACTR5
RUVBL1,MRGBP
RUVBL1,PCBP3
RUVBL1,TP53RK
RUVBL1,PSMD3
RUVBL1,CRBN
RUVBL1,KPNA1
RUVBL1,ATM
RUVBL1,SHQ1
RUVBL1,TARBP2
RUVBL1,RNF2
RUVBL1,IPO8
RUVBL1,USP49
RUVBL1,RBM8A
RUVBL1,FBL
RUVBL1,MCM9
RUVBL1,YAP1
RUVBL1,EAF2
RUVBL1,EPC1
RUVBL1,JAZF1
RUVBL1,URI1
RUVBL1,PHKG2
RUVBL1,CLNS1A
RUVBL1,FTSJ1
RUVBL1,HINT1
RUVBL1,DPCD
RUVBL1,ACTL6B
RUVBL1,INO80C
RUVBL1,ACTR8
RUVBL1,SRCAP
RUVBL1,DICER1
RUVBL1,E2F7
RUVBL1,SLC7A9
RUVBL1,DNASE2
RUVBL1,RPL38
RUVBL1,CENPA
RUVBL1,MAP3K3
RUVBL1,RELB
RUVBL1,EIF4B
RUVBL1,WDCP
RUVBL1,CASTOR3
RUVBL1,TMEM33
RUVBL1,SLC25A13
RUVBL1,MYCBP
RUVBL1,MAP3K8
RUVBL1,IPO9
RUVBL1,NFRKB
RUVBL1,SKP2
RUVBL1,AR
RUVBL1,CREBBP
RUVBL1,OXA1L
RUVBL1,ATP1A3
RUVBL1,EPC2
RUVBL1,CUL1
RUVBL1,TTI2
RUVBL1,LEF1
RUVBL1,TELO2
RUVBL1,ACTR6
RUVBL1,TERT
RUVBL1,LRRC4
RUVBL1,NFKB2
RUVBL1,RORA
RUVBL1,RIPK3
RUVBL1,ERVK-6
RUVBL1,SMNDC1
RUVBL1,INO80D
RUVBL1,DKC1
RUVBL1,DHCR7
RUVBL1,ACTL6A
RUVBL1,H2AZ1
RUVBL1,WWC2
RUVBL1,PLG
RUVBL1,SMARCA2
RUVBL1,KIF20B
RUVBL1,ATR
RUVBL1,TRIP4
RUVBL1,HIRA
RUVBL1,NKX2-1
RUVBL1,AKAP8
RUVBL1,OFD1
RUVBL1,MEPCE
RUVBL1,CDK9
RUVBL1,NOPCHAP1
RUVBL1,DDX42
RUVBL1,GPN1
RUVBL1,NOP58
RUVBL1,TRIM33
RUVBL1,RPAP3
RUVBL1,SMG1
RUVBL1,MTOR
RUVBL1,NUFIP1
RUVBL1,H2AX
RUVBL1,SMARCAD1
RUVBL1,NTPCR
RUVBL1,BCL3
RUVBL1,HJURP
RUVBL1,SOX2
RUVBL1,HDGF
RUVBL1,GRK5
RUVBL1,FBXO25
RUVBL1,KCND3
RUVBL1,CAND1
RUVBL1,USP9X
RUVBL1,APEX1
RUVBL1,PAN2
RUVBL1,METTL18
RUVBL1,OXSR1
RUVBL1,FBXW4
RUVBL1,SMG8
RUVBL1,CSNK1A1
RUVBL1,SMARCA5
RUVBL1,TERC
RUVBL1,IGF1R
RUVBL1,TUBA1A
RUVBL1,SMARCA1
RUVBL1,NEDD8
RUVBL1,SIRT6
RUVBL1,OBSL1
RUVBL1,CEP250
RUVBL1,H2BC1
RUVBL1,RPS6KB2
RUVBL1,CUL7
RUVBL1,HUWE1
RUVBL1,PPME1
RUVBL1,DDX27
RUVBL1,PELP1
RUVBL1,CFDP1
RUVBL1,NUMA1
RUVBL1,CRY1
RUVBL1,B9D1
RUVBL1,FBXO7
RUVBL1,ZNHIT3
RUVBL1,CFTR
RUVBL1,PPT1
RUVBL1,LARP7
RUVBL1,ZNHIT6
RUVBL1,SNU13
RUVBL1,CAMKK1
RUVBL1,MED12
RUVBL1,DNAAF10
RUVBL1,RNU4-1
RUVBL1,BRCA1
RUVBL1,TANGO6
RUVBL1,ARNT
RUVBL1,POLR3A
RUVBL1,ECD
RUVBL1,MBTD1
RUVBL1,TSSC4
RUVBL1,UBE2M
RUVBL1,ACO2
RUVBL1,POLR2B
RUVBL1,RIOK1
RUVBL1,MED9
RUVBL1,RPTOR
RUVBL1,METTL3
RUVBL1,CHEK2
RUVBL1,TUBB3
RUVBL1,ANG
RUVBL1,NBEAL2
LPL,LIPF
LPL,SP3
LPL,UBE2Z
LPL,PPARD
LPL,ASCC2
LPL,SORT1
LPL,PLK1
LPL,APOC2
LPL,VLDLR
LPL,RPL18A
LPL,LRP1
LPL,PTPN4
LPL,CCND1
LPL,PNLIP
LPL,PNLIPRP2
LPL,LIPG
LPL,LIPC
LPL,LOC400714
LPL,LRP2
LPL,CETP
LPL,ANGPTL3
LPL,LMF1
LPL,GPIHBP1
LPL,ANGPTL4
LPL,TSC22D2
DICER1,POLR1A
DICER1,TRMT2A
DICER1,PAK1IP1
DICER1,EIF4A3
DICER1,POLR1C
DICER1,INO80B
DICER1,CRY2
DICER1,UBAP2
DICER1,OTOP2
DICER1,GEMIN2
DICER1,ZNF326
DICER1,USF1
DICER1,CEP19
DICER1,FUBP1
DICER1,FUBP3
DICER1,FMR1
DICER1,MEMO1
DICER1,PRKRA
DICER1,PLEKHA7
DICER1,FXR2
DICER1,FOXD4L6
DICER1,IPO4
DICER1,CASC3
DICER1,IQCN
DICER1,ATXN2L
DICER1,MAD2L2
DICER1,SFRP4
DICER1,MED29
DICER1,MTFR1
DICER1,RPL37A
DICER1,ACTR5
DICER1,SART3
DICER1,UBAP2L
DICER1,PSMD3
DICER1,TIMM13
DICER1,TARBP2
DICER1,IPO8
DICER1,USP49
DICER1,FBL
DICER1,GNL3
DICER1,FKBP5
DICER1,CFAP20
DICER1,SORT1
DICER1,ATP6V0A1
DICER1,ZMAT3
DICER1,DNAJA2
DICER1,CLNS1A
DICER1,SEC13
DICER1,PABPC3
DICER1,MYSM1
DICER1,TMEM33
DICER1,H2AC4
DICER1,RPL38
DICER1,FBXL14
DICER1,253943
DICER1,CUL4A
DICER1,RPL35
DICER1,PELP1
DICER1,NCOA6
DICER1,RPS3A
DICER1,AURKA
DICER1,PIWIL1
DICER1,RPL29
DICER1,RPL18A
DICER1,SF3B1
DICER1,DHCR7
DICER1,RPL27A
DICER1,RPS26P25
DICER1,HERC5
DICER1,DLX4
DICER1,TBL2
DICER1,ATAD3B
DICER1,LAS1L
DICER1,SLC7A9
DICER1,DIMT1
DICER1,SSR1
DICER1,MCF2L
DICER1,RBM4
DICER1,PIWIL3
DICER1,MYCBP
DICER1,PIWIL2
DICER1,EIF4B
DICER1,ATP1A3
DICER1,WDR18
DICER1,IPO9
DICER1,NAT10
DICER1,DDX47
DICER1,DDX18
DICER1,LRRC4
DICER1,GTF3C4
DICER1,MED9
DICER1,AGO3
DICER1,SLC25A13
DICER1,OXA1L
DICER1,PIWIL4
DICER1,KALRN
DICER1,PRG2
DICER1,PUM1
DICER1,NUP98
DICER1,MMS19
DICER1,NOS2
DICER1,NUP153
DICER1,ADAMTS4
DICER1,ATXN2
DICER1,GIGYF2
DICER1,POP1
DICER1,ADAR
DICER1,PUM2
DICER1,THRAP3
DICER1,DHX58
DICER1,SIRT7
DICER1,STAU2
DICER1,TRIM71
DICER1,MTFR2
DICER1,GNL2
DICER1,PNKD
DICER1,CPA6
DICER1,PYHIN1
DICER1,PRRC2A
DICER1,SLC25A12
DICER1,LARP7
DICER1,SCAPER
DICER1,CAPRIN1
DICER1,CALHM1
DICER1,FAM120A
DICER1,YTHDF2
DICER1,IGF2BP2
CUL4A,SKP1
CUL4A,BAG4
CUL4A,PIAS2
CUL4A,HOXA9
CUL4A,UBXN7
CUL4A,PSMC6
CUL4A,COBLL1
CUL4A,RING1
CUL4A,CBX3
CUL4A,YAF2
CUL4A,DCUN1D1
CUL4A,UBE2E3
CUL4A,CDC37
CUL4A,CCNG1
CUL4A,DAB2IP
CUL4A,BRWD1
CUL4A,GNB1
CUL4A,DCAF6
CUL4A,SH3RF2
CUL4A,TCHP
CUL4A,CSN1S1
CUL4A,PSMD2
CUL4A,RBX1
CUL4A,PRPF3
CUL4A,CENPI
CUL4A,CENPK
CUL4A,ZFP91
CUL4A,SUMO3
CUL4A,WTAP
CUL4A,COPS7B
CUL4A,CDKN1B
CUL4A,GNB3
CUL4A,CLCN1
CUL4A,RACGAP1
CUL4A,RGS12
CUL4A,MCM10
CUL4A,DCUN1D5
CUL4A,IP6K1
CUL4A,CENPH
CUL4A,ARHGEF4
CUL4A,BMI1
CUL4A,KAT14
CUL4A,CARNMT1
CUL4A,COPS4
CUL4A,TARS1
CUL4A,DCAF10
CUL4A,CUL5
CUL4A,CRBN
CUL4A,DCAF11
CUL4A,RNF2
CUL4A,NACC1
CUL4A,GSTK1
CUL4A,FBL
CUL4A,COPS9
CUL4A,COPS8
CUL4A,NUP93
CUL4A,CENPO
CUL4A,DCAF15
CUL4A,H3-4
CUL4A,COPS3
CUL4A,BECN1
CUL4A,EMG1
CUL4A,CCT5
CUL4A,H3-3A
CUL4A,WDR61
CUL4A,ATXN3
CUL4A,COPS2
CUL4A,SENP8
CUL4A,MCM2
CUL4A,GPS1
CUL4A,COMMD1
CUL4A,H2BC8
CUL4A,RPL38
CUL4A,UBE2M
CUL4A,RNF7
CUL4A,RBBP5
CUL4A,ABCE1
CUL4A,ERCC4
CUL4A,CCNE1
CUL4A,H3C1
CUL4A,MYB
CUL4A,UVRAG
CUL4A,VIRMA
CUL4A,NAE1
CUL4A,DDB2
CUL4A,RPL29
CUL4A,CUL4B
CUL4A,WDR76
CUL4A,HARS1
CUL4A,SMARCA5
CUL4A,CENPM
CUL4A,SKP2
CUL4A,DTL
CUL4A,ZC3H13
CUL4A,CENPL
CUL4A,H2AX
CUL4A,PLPPR3
CUL4A,MCM4
CUL4A,RPS26P25
CUL4A,SSRP1
CUL4A,CENPU
CUL4A,CENPB
CUL4A,DHX38
CUL4A,CENPC
CUL4A,ERCC8
CUL4A,SCN1A
CUL4A,COP1
CUL4A,WDR26
CUL4A,DDB1
CUL4A,COPS7A
CUL4A,DET1
CUL4A,RSF1
CUL4A,CDT1
CUL4A,WDR82
CUL4A,CUL1
CUL4A,PIAS1
CUL4A,CENPA
CUL4A,DDIT4
CUL4A,SAP130
CUL4A,NEDD8
CUL4A,EIF2A
CUL4A,CHEK1
CUL4A,WDR5B
CUL4A,CAND1
CUL4A,SHCBP1
CUL4A,KIF23
CUL4A,TWIST1
CUL4A,CA2
CUL4A,TUBG1
CUL4A,TP53
CUL4A,HBP1
CUL4A,RAG1
CUL4A,GRK5
CUL4A,DCAF1
CUL4A,WDTC1
CUL4A,TRPC4AP
CUL4A,PHIP
CUL4A,SNRNP40
CUL4A,DNMT3B
CUL4A,TOR1AIP2
CUL4A,TLE2
CUL4A,DCAF12
CUL4A,KAT2A
CUL4A,DCAF4
CUL4A,DCAF16
CUL4A,DCAF8
CUL4A,POC1B
CUL4A,DCAF17
CUL4A,HOXB4
CUL4A,DCAF5
CUL4A,SALL2
CUL4A,LOC646057
CUL4A,WSB2
CUL4A,KLHL9
CUL4A,ANAPC5
CUL4A,ZNF407
CUL4A,ABCA10
CUL4A,RPL7AP27
CUL4A,DCAF7
CUL4A,TUBA4B
CUL4A,IARS1
CUL4A,FBXW8
CUL4A,LRWD1
CUL4A,WSB1
CUL4A,SLC25A22
CUL4A,CDY2B
CUL4A,SCAF11
CUL4A,NUP43
CUL4A,NXPH3
CUL4A,DCAF12L2
CUL4A,SYNM
CUL4A,MAP4
CUL4A,H2AZ2
CUL4A,AK9
CUL4A,ERCC6
CUL4A,DCAF4L1
CUL4A,C4orf54
CUL4A,ZNF525
CUL4A,H2AC13
CUL4A,H2AC14
CUL4A,XXYLT1
CUL4A,DCST1
CUL4A,CHEK2
CUL4A,RPTOR
CUL4A,DCUN1D4
CUL4A,CAST
CUL4A,DCUN1D2
CUL4A,DCUN1D3
CUL4A,DLC1
CUL4A,H2AC20
CUL4A,ASB4
CUL4A,ARIH1
CUL4A,H1-1
CUL4A,IGHV3OR15-7
CUL4A,DCAF4L2
CUL4A,PYGO2
CUL4A,UNK
CUL4A,IFI16
CUL4A,MTM1
CUL4A,GNB4
CUL4A,TMCO3
CUL4A,LOC100293888
CUL4A,CRYBA4
CUL4A,SLBP
CUL4A,TRIM16
CUL4A,POU5F1
CUL4A,KMT5A
CUL4A,LIG1
CUL4A,SIRT7
CUL4A,PYHIN1
SLC7A9,OTOP2
SLC7A9,IPO4
SLC7A9,PSMD3
SLC7A9,TARBP2
SLC7A9,IPO8
SLC7A9,CLNS1A
SLC7A9,TMEM33
SLC7A9,RPL38
SLC7A9,CUL1
SLC7A9,DHCR7
SLC7A9,LRRC4
SLC7A9,EIF4B
SLC7A9,IPO9
SLC7A9,SI
SLC7A9,MYCBP
SLC7A9,OXA1L
SLC7A9,SLC25A13
SLC7A9,ATP1A3
CFTR,DPM1
CFTR,GRN
CFTR,TNPO3
CFTR,SKP1
CFTR,UNC45A
CFTR,SAE1
CFTR,SLC25A31
CFTR,KIF5C
CFTR,KIF5B
CFTR,PRKAG1
CFTR,PRKG1
CFTR,KPRP
CFTR,PSMB8
CFTR,MYL9
CFTR,RAN
CFTR,LGALS4
CFTR,QARS1
CFTR,EIF3F
CFTR,VGLL3
CFTR,PSMC6
CFTR,MYH7B
CFTR,PSME2
CFTR,NRIP3
CFTR,UBE3A
CFTR,ERH
CFTR,TRIM5
CFTR,LMNB1
CFTR,ACTN2
CFTR,BAG3
CFTR,DES
CFTR,UBA52
CFTR,CDC37
CFTR,TRIM29
CFTR,RCN1
CFTR,RFC5
CFTR,GMPPA
CFTR,ACTN4
CFTR,PURB
CFTR,ACTN3
CFTR,VCL
CFTR,LMNB2
CFTR,DNM2
CFTR,GORASP2
CFTR,CTBP2
CFTR,GOPC
CFTR,EIF3L
CFTR,GRPEL1
CFTR,EXOC4
CFTR,EXOC7
CFTR,CKMT1B
CFTR,HSPA2
CFTR,FTH1
CFTR,HSPA1B
CFTR,LIN7C
CFTR,IPO4
CFTR,NDUFA9
CFTR,ICAM1
CFTR,PDIA4
CFTR,UBXN1
CFTR,PPIB
CFTR,PSMD2
CFTR,ATXN2L
CFTR,EIF3M
CFTR,TARS2
CFTR,BCAP31
CFTR,COPB1
CFTR,SLC9A3R2
CFTR,PSMA4
CFTR,SUMO3
CFTR,PSAP
CFTR,SLIRP
CFTR,MSN
CFTR,MRI1
CFTR,RNH1
CFTR,LDHB
CFTR,RRM2
CFTR,PSMB3
CFTR,PSMD4
CFTR,BSG
CFTR,CPNE1
CFTR,KDELR1
CFTR,SEPTIN9
CFTR,MYH1
CFTR,COPE
CFTR,DCLK1
CFTR,PRKAR2A
CFTR,RPL37A
CFTR,KPNA2
CFTR,STAU1
CFTR,CCDC51
CFTR,EMC2
CFTR,PCBP3
CFTR,BAG2
CFTR,PSMD3
CFTR,TFAP2A
CFTR,ARL6IP4
CFTR,TRAFD1
CFTR,ELOB
CFTR,PSMA2
CFTR,EIF3E
CFTR,IPO8
CFTR,RAC2
CFTR,AARS2
CFTR,NOP53
CFTR,SLC9A3R1
CFTR,SPECC1L
CFTR,SNX4
CFTR,AIMP1
CFTR,HCLS1
CFTR,THADA
CFTR,SORL1
CFTR,XPOT
CFTR,PSMC4
CFTR,JKAMP
CFTR,SRSF9
CFTR,SRRM1
CFTR,ARPC4
CFTR,PSMD11
CFTR,SLC9A6
CFTR,DARS1
CFTR,SEPTIN6
CFTR,SEPTIN11
CFTR,SLC4A7
CFTR,KRT23
CFTR,PSMD14
CFTR,PTMA
CFTR,RAB14
CFTR,ANXA5
CFTR,ARPC5L
CFTR,GSDMA
CFTR,SF3B2
CFTR,ARCN1
CFTR,DNAJA2
CFTR,PSMD8
CFTR,ECI2
CFTR,RAB3B
CFTR,USP10
CFTR,CCT5
CFTR,PSMC2
CFTR,MX1
CFTR,SEC61A2
CFTR,CALML3
CFTR,PGAM1
CFTR,WDR61
CFTR,PRKCZ
CFTR,MRPL41
CFTR,PYGB
CFTR,PABPC3
CFTR,SLC25A10
CFTR,ACADVL
CFTR,MCM2
CFTR,BAG1
CFTR,FARSA
CFTR,MX2
CFTR,VPS4A
CFTR,PDZD3
CFTR,STUB1
CFTR,COMMD1
CFTR,TMEM33
CFTR,MYH7
CFTR,S100A7
CFTR,EIF3K
CFTR,RAB5C
CFTR,MAT2A
CFTR,PSMD7
CFTR,ELOC
CFTR,RARS1
CFTR,ZYG11B
CFTR,GALK1
CFTR,ARF4
CFTR,PLEKHA6
CFTR,AUP1
CFTR,PABPC5
CFTR,TUBA8
CFTR,ISG15
CFTR,253943
CFTR,FSCN1
CFTR,FAF2
CFTR,DTL
CFTR,APC
CFTR,MYH10
CFTR,TUBB6
CFTR,IRS4
CFTR,USP9X
CFTR,MRPS30
CFTR,CCAR2
CFTR,MEN1
CFTR,SARAF
CFTR,COPB2
CFTR,TPR
CFTR,PLD2
CFTR,EIF3I
CFTR,PRKCE
CFTR,TP53
CFTR,ANXA3
CFTR,BCR
CFTR,PPP2R2A
CFTR,PRKAA1
CFTR,HUWE1
CFTR,TOP2A
CFTR,PPA1
CFTR,MTOR
CFTR,HDAC2
CFTR,HRNR
CFTR,PTCD3
CFTR,ATP5PD
CFTR,ATP5MF
CFTR,RPS15
CFTR,RPL32
CFTR,PRKCQ
CFTR,PRKCG
CFTR,ANO1
CFTR,LAMB3
CFTR,ATXN10
CFTR,DAAM1
CFTR,ACTR3
CFTR,GDI1
CFTR,LMO7
CFTR,EIF3A
CFTR,UQCRC1
CFTR,NCBP2
CFTR,MCM6
CFTR,SLC25A13
CFTR,IPO9
CFTR,SSR1
CFTR,RAB5B
CFTR,PPP2R1B
CFTR,PDZK1
CFTR,PARK7
CFTR,ACLY
CFTR,NPEPPS
CFTR,GDI2
CFTR,DSC1
CFTR,CASP14
CFTR,FABP5
CFTR,CEBPD
CFTR,CTNNA1
CFTR,MED12
CFTR,GANAB
CFTR,COPG1
CFTR,SLC25A12
CFTR,UBTF
CFTR,TTC27
CFTR,ALDH1B1
CFTR,CIP2A
CFTR,COPG2
CFTR,SMC4
CFTR,IQGAP3
CFTR,IGF2BP2
CFTR,TIAM1
CFTR,IDH3A
CFTR,IDH3B
CFTR,SQOR
CFTR,DNAJB6
CFTR,TAF10
CFTR,ARL1
CFTR,GCDH
CFTR,SPTLC1
CFTR,P4HA1
CFTR,IPO7
CFTR,UBE3C
CFTR,MMS19
CFTR,SLC25A11
CFTR,PSMA5
CFTR,ABCB7
CFTR,NCAPH
CFTR,MYH2
CFTR,PRKCB
CFTR,HNF1A
CFTR,LMTK2
CFTR,SLC4A8
CFTR,RYK
CFTR,EPCAM
CFTR,DAB2
CFTR,LPAR2
CFTR,MS4A5
CFTR,TRIP12
CFTR,WSB1
CFTR,MUC2
CFTR,AMFR
CFTR,TJP1
CFTR,SH3BGRL2
CFTR,ADCY8
CFTR,SNX9
CFTR,ATAD3A
CFTR,XPNPEP3
CFTR,EXO1
CFTR,CLCA1
CFTR,CLCN3
CFTR,FAT1
CFTR,REPS1
CFTR,THEM6
CFTR,RYR2
CFTR,EPS8
CFTR,TJP3
CFTR,CAPRIN1
CFTR,PRKG2
CFTR,GNA11
CFTR,CLTA
CFTR,MUC13
CFTR,CALU
CFTR,LIMA1
CFTR,B3GNT9
CFTR,IL1RAPL1
CFTR,FAM120A
CFTR,SNHG32
CFTR,SLC9A2
CFTR,PRKCH
CFTR,KCNJ1
CFTR,ERBIN
CFTR,ITGA3
CFTR,PPP1R12A
CFTR,SERPINC1
CFTR,TAP2
CFTR,PFKL
CFTR,FAR1
CFTR,ESYT2
CFTR,IDH2
CFTR,PKD1
CFTR,SERPINA1
CFTR,PZP
CFTR,PTGES3
CFTR,DNAJB2
CFTR,AKAP6
CFTR,AKAP12
CFTR,PPP2CB
CFTR,TM9SF2
CFTR,DCTN1
CFTR,UBR5
CFTR,SLC26A8
CFTR,RAB11A
CFTR,NHS
CFTR,MARCKSL1
CFTR,CAND1
CFTR,ESYT1
CFTR,PCDHB8
CFTR,RANBP1
CFTR,RYR3
CFTR,RHOT1
CFTR,ABCC4
CFTR,SIGMAR1
CFTR,KIF3A
CFTR,ACTR3B
CFTR,NMRAL1
CFTR,HLA-E
CFTR,HLA-F
CFTR,HPX
CFTR,IARS1
CFTR,ITGA2
CFTR,KRT33A
CFTR,LAMA5
CFTR,400966
CFTR,GFPT1
CFTR,GLO1
CFTR,KLHL22
CFTR,NTPCR
CFTR,PSMD12
CFTR,MARCKS
CFTR,ABCC11
CFTR,LTF
CFTR,MC1R
CFTR,MCM4
CFTR,TNKS1BP1
CFTR,MYO1A
CFTR,MYH4
CFTR,MYH6
CFTR,MYH8
CFTR,MYH11
CFTR,MYH3
CFTR,LRBA
CFTR,SEPTIN7
CFTR,CAPN2
CFTR,CAST
CFTR,CAPZA2
CFTR,CCDC80
CFTR,MYH13
CFTR,SUCLG2
CFTR,B2M
CFTR,ATP2B1
CFTR,ALOX12B
CFTR,SPATA5
CFTR,UBAC2
CFTR,TPI1
CFTR,PXDN
CFTR,IL1R2
CFTR,PGAM4
CFTR,SPRR1B
CFTR,SURF4
CFTR,RGPD4
CFTR,SORCS1
CFTR,GPRC5A
CFTR,ZW10
CFTR,SPTLC2
CFTR,PJA2
CFTR,NCAPD2
CFTR,SERPINB12
CFTR,SCRIB
CFTR,ABCB10
CFTR,KLHDC10
CFTR,FBXO21
CFTR,UBR4
CFTR,MDN1
CFTR,LMAN2
CFTR,YME1L1
CFTR,ARPC2
CFTR,CAP1
CFTR,TUBB3
CFTR,ARPC1B
CFTR,PSMA8
CFTR,EXOSC6
CFTR,RASEF
CFTR,AARS1
CFTR,GGCT
CFTR,UBR3
CFTR,RAB3GAP2
CFTR,ABCB8
CFTR,KDELR2
CFTR,ADRM1
CFTR,TNS3
CFTR,XPO4
CFTR,CALHM3
CFTR,MYO1G
CFTR,NCAPG
CFTR,C1orf68
CFTR,PCF11
CFTR,YTHDF2
CFTR,ERAP1
CFTR,LTN1
CFTR,LPCAT1
CFTR,TUBG2
CFTR,AGK
CFTR,PABPC1L
CFTR,PPP6R3
CFTR,TMEM40
CFTR,CDH3
CFTR,SLC25A24
CFTR,CNN2
CFTR,DBN1
CFTR,TOR4A
CFTR,DYM
CFTR,DNAJB12
CFTR,TMOD2
CFTR,DYNC1LI2
CFTR,UGGT1
CFTR,TM9SF3
CFTR,SNX27
CFTR,LDHAL6A
CFTR,ALG1
CFTR,TMEM165
CFTR,PPP2R2D
CFTR,MYO18A
RPL38,RPS4Y1
RPL38,EIF4A3
RPL38,ASB10
RPL38,CDK5
RPL38,TGFB1
RPL38,CEP76
RPL38,CAMK1
RPL38,CSNK1E
RPL38,OTOP2
RPL38,ZNF326
RPL38,RPS21
RPL38,ASB12
RPL38,UBA52
RPL38,PIH1D1
RPL38,NDUFA7
RPL38,IPO4
RPL38,UBL4A
RPL38,ASB3
RPL38,BCCIP
RPL38,STK26
RPL38,SLIRP
RPL38,MRPL53
RPL38,MRPS23
RPL38,PBK
RPL38,RPS28
RPL38,RPL37A
RPL38,SART3
RPL38,TP53RK
RPL38,PSMD3
RPL38,CUL5
RPL38,TARBP2
RPL38,RNF2
RPL38,IPO8
RPL38,RIC8A
RPL38,GNL3
RPL38,RPSA
RPL38,HAUS2
RPL38,PHKG2
RPL38,SF3B2
RPL38,DNAJA2
RPL38,RIOK2
RPL38,CLNS1A
RPL38,TUBGCP4
RPL38,TFE3
RPL38,OXSR1
RPL38,RPL41
RPL38,MCM2
RPL38,CHMP5
RPL38,TMEM33
RPL38,ENSG00000204577
RPL38,RPL36A
RPL38,MRPS16
RPL38,PHF5A
RPL38,RPL29
RPL38,RPL18A
RPL38,MRPS15
RPL38,SF3B1
RPL38,NME1-NME2
RPL38,SF3B6
RPL38,MRPS22
RPL38,RPL27A
RPL38,DHCR7
RPL38,RPL37
RPL38,OXA1L
RPL38,RPS4Y2
RPL38,MRPS2
RPL38,KRR1
RPL38,RPS3A
RPL38,IPO9
RPL38,SSR1
RPL38,RPL35
RPL38,FBXL13
RPL38,NME2
RPL38,RPL32
RPL38,PTCD3
RPL38,MRPS27
RPL38,EPB41
RPL38,RPS26P25
RPL38,EIF4B
RPL38,RPS15
RPL38,RIPK2
RPL38,LRRC4
RPL38,MYCBP
RPL38,SLC25A13
RPL38,ATP1A3
RPL38,PRKAA1
RPL38,RRBP1
RPL38,RPS6KA1
RPL38,HABP4
RPL38,HBP1
RPL38,CSNK1A1
RPL38,GRK2
RPL38,CUL1
RPL38,PTEN
RPL38,VCAM1
RPL38,CAND1
RPL38,RBMS1
RPL38,IARS1
RPL38,PPEF1
RPL38,PAN2
RPL38,PES1
RPL38,SOX17
RPL38,NMT1
RPL38,DCC
RPL38,POU5F1
RPL38,RIOK1
RPL38,SLC1A2
RPL38,NEDD1
RPL38,SPDL1
RPL38,MEPCE
RPL38,SIRT7
RPL38,PTBP3
RPL38,ZC3HC1
RPL38,NDUFA2
RPL38,EHD4
RPL38,AURKA
RPL38,LOC100293888
RPL38,LARP7
RPL38,MRPL34
RPL38,METTL3
RPL38,ZC3H18
EIF4B,EIF4A3
EIF4B,NELL1
EIF4B,POLR1C
EIF4B,PRMT3
EIF4B,LASP1
EIF4B,ARRB1
EIF4B,EIF3F
EIF4B,OTOP2
EIF4B,ZBTB1
EIF4B,ACD
EIF4B,SMAD3
EIF4B,PLEKHA7
EIF4B,IFT88
EIF4B,CAMK2D
EIF4B,PHACTR1
EIF4B,IPO4
EIF4B,EIF3B
EIF4B,MAGOH
EIF4B,ARRB2
EIF4B,GATAD2A
EIF4B,EIF4E
EIF4B,TERF1
EIF4B,EIF3H
EIF4B,PAK2
EIF4B,PSMD3
EIF4B,TARBP2
EIF4B,IPO8
EIF4B,YAP1
EIF4B,PLK1
EIF4B,CLNS1A
EIF4B,POT1
EIF4B,TMEM33
EIF4B,TINF2
EIF4B,UBE2M
EIF4B,USP11
EIF4B,XPO7
EIF4B,H3C1
EIF4B,CUL4B
EIF4B,ALK
EIF4B,RPL29
EIF4B,DHCR7
EIF4B,RPS6KB2
EIF4B,RPS6KB1
EIF4B,EIF4G2
EIF4B,EIF3A
EIF4B,LRRC4
EIF4B,SLC25A13
EIF4B,AGO3
EIF4B,MYCBP
EIF4B,IPO9
EIF4B,OXA1L
EIF4B,RPS6KA1
EIF4B,EIF4G3
EIF4B,ATP1A3
EIF4B,OSBP
EIF4B,NUP98
EIF4B,ASB2
EIF4B,CTNNA1
EIF4B,NARS1
EIF4B,NUP153
EIF4B,SLC4A1AP
EIF4B,SMURF1
EIF4B,PHAX
EIF4B,PAN2
EIF4B,NUP107
EIF4B,CCT6B
EIF4B,LRRK2
EIF4B,ERCC6L
EIF4B,DOHH
EIF4B,MAEL
EIF4B,GAN
EIF4B,OTUD6B
EIF4B,GRHPR
EIF4B,METTL14
EIF4B,CRACDL
EIF4B,METTL3
IPO9,HMGB3
IPO9,TNPO3
IPO9,RAN
IPO9,OTOP2
IPO9,KPNA3
IPO9,CEP19
IPO9,SNW1
IPO9,AKIRIN2
IPO9,RCN1
IPO9,IPO4
IPO9,FZD10
IPO9,NOL3
IPO9,PSMD2
IPO9,COPB1
IPO9,PRKAB1
IPO9,CA9
IPO9,SART3
IPO9,PSMD3
IPO9,KPNA4
IPO9,TARBP2
IPO9,IPO8
IPO9,USP49
